Frequency,S12_Magnitude,
1000000,-3.420295484,
1599959,-3.2769738,
2199919,-3.075347439,
2799879,-3.005114696,
3399839,-2.951750457,
3999799,-2.902832029,
4599759,-2.925816467,
5199719,-2.916016217,
5799679,-2.939169344,
6399639,-3.123359667,
6999599,-3.256190665,
7599559,-3.29982497,
8199519,-3.468032107,
8799479,-3.531252023,
9399439,-3.755444051,
9999399,-3.881417616,
10599359,-3.988026864,
11199319,-4.227490156,
11799279,-4.302070912,
12399239,-4.551707718,
12999199,-4.698979718,
13599159,-4.839245458,
14199119,-5.071938016,
14799079,-5.382390511,
15399039,-5.441708585,
15998999,-5.803772691,
16598959,-5.848576074,
17198919,-6.175237127,
17798879,-6.410226448,
18398839,-6.564663527,
18998799,-6.784155439,
19598759,-7.037303281,
20198719,-7.312827782,
20798679,-7.591360043,
21398639,-7.889147995,
21998599,-8.017707164,
22598559,-8.286395411,
23198519,-8.453371453,
23798479,-8.913520991,
24398439,-9.193012549,
24998399,-9.389780703,
25598359,-9.652608033,
26198319,-9.997086922,
26798279,-10.32011344,
27398239,-10.52926076,
27998199,-10.8729604,
28598159,-11.24262787,
29198119,-11.75093385,
29798079,-12.11113814,
30398039,-12.48020664,
30997999,-12.65454833,
31597959,-12.89184339,
32197919,-13.21877665,
32797879,-13.72152219,
33397839,-14.23409821,
33997799,-14.62139777,
34597759,-15.0696442,
35197719,-15.66465855,
35797679,-16.15224576,
36397639,-16.68145916,
36997599,-17.42502769,
37597559,-18.01598182,
38197519,-18.62891008,
38797479,-19.37409391,
39397439,-20.24075972,
39997399,-21.37997406,
40597359,-22.85112162,
41197319,-23.51872457,
41797279,-24.68631122,
42397239,-26.0125517,
42997199,-28.26334365,
43597159,-32.73017787,
44197119,-39.22176283,
44797079,-43.34515701,
45397039,-46.74342009,
45996999,-36.88158613,
46596959,-35.73821457,
47196919,-27.98200949,
47796879,-25.75863708,
48396839,-25.35619581,
48996799,-23.67145167,
49596759,-22.68496294,
50196719,-21.48141073,
50796679,-20.70204929,
51396639,-19.58536981,
51996599,-19.14479824,
52596559,-18.16149046,
53196519,-17.64294952,
53796479,-17.05938702,
54396439,-16.11074749,
54996399,-15.75392937,
55596359,-15.38775633,
56196319,-14.80776121,
56796279,-14.21415209,
57396239,-14.0989111,
57996199,-13.39466892,
58596159,-13.02228006,
59196119,-12.72337575,
59796079,-12.33875508,
60396039,-12.07189324,
60995999,-11.74582424,
61595959,-11.49720425,
62195919,-11.23380487,
62795879,-10.99637399,
63395839,-10.5549038,
63995799,-10.28408706,
64595759,-10.11662797,
65195719,-9.916265073,
65795679,-9.609267429,
66395639,-9.422360767,
66995599,-9.179617623,
67595559,-8.967000261,
68195519,-8.716080656,
68795479,-8.513692838,
69395439,-8.33275429,
69995399,-8.196226895,
70595359,-7.988039084,
71195319,-7.793208205,
71795279,-7.705969859,
72395239,-7.492238011,
72995199,-7.419230764,
73595159,-7.290877893,
74195119,-7.064550352,
74795079,-7.004965983,
75395039,-6.884853933,
75994999,-6.650516657,
76594959,-6.61929114,
77194919,-6.425942988,
77794879,-6.352023868,
78394839,-6.296842282,
78994799,-6.207575921,
79594759,-6.108815672,
80194719,-6.037140575,
80794679,-5.928001902,
81394639,-5.86046986,
81994599,-5.650035251,
82594559,-5.634374383,
83194519,-5.545109761,
83794479,-5.488436484,
84394439,-5.343892567,
84994399,-5.378894953,
85594359,-5.299987089,
86194319,-5.192197563,
86794279,-5.124623649,
87394239,-5.062103269,
87994199,-5.00391264,
88594159,-5.04265801,
89194119,-4.890822205,
89794079,-4.896941335,
90394039,-4.835955113,
90993999,-4.778357278,
91593959,-4.71674668,
92193919,-4.591537034,
92793879,-4.66769005,
93393839,-4.593493261,
93993799,-4.519118577,
94593759,-4.456960546,
95193719,-4.419209054,
95793679,-4.412666083,
96393639,-4.408611737,
96993599,-4.382180965,
97593559,-4.349341316,
98193519,-4.335027398,
98793479,-4.297857916,
99393439,-4.231982361,
99993399,-4.217751593,
100593359,-4.205057569,
101193319,-4.233925611,
101793279,-4.196516843,
102393239,-4.116527827,
102993199,-4.107763414,
103593159,-4.159499377,
104193119,-4.121931955,
104793079,-4.086199752,
105393039,-4.172090204,
105992999,-4.102503905,
106592959,-4.062855206,
107192919,-4.01905359,
107792879,-3.991957406,
108392839,-3.974972941,
108992799,-3.955265354,
109592759,-3.995595513,
110192719,-3.955068731,
110792679,-3.9514439,
111392639,-3.957549082,
111992599,-3.909985468,
112592559,-3.882128704,
113192519,-3.913018671,
113792479,-3.869871752,
114392439,-3.907268562,
114992399,-3.808506687,
115592359,-3.897286781,
116192319,-3.825173008,
116792279,-3.838339661,
117392239,-3.915240201,
117992199,-3.847712006,
118592159,-3.88882135,
119192119,-3.837857337,
119792079,-3.885933484,
120392039,-3.832553789,
120991999,-3.798504497,
121591959,-3.835373113,
122191919,-3.848925721,
122791879,-3.823531077,
123391839,-3.803635664,
123991799,-3.79746014,
124591759,-3.791999242,
125191719,-3.84604328,
125791679,-3.849936122,
126391639,-3.84452575,
126991599,-3.84730355,
127591559,-3.797321952,
128191519,-3.829862964,
128791479,-3.87140623,
129391439,-3.779044918,
129991399,-3.817703486,
130591359,-3.84946032,
131191319,-3.838583032,
131791279,-3.789527791,
132391239,-3.851068519,
132991199,-3.798589019,
133591159,-3.785190387,
134191119,-3.795624036,
134791079,-3.791228248,
135391039,-3.775924393,
135990999,-3.822501423,
136590959,-3.801924951,
137190919,-3.765248238,
137790879,-3.730689279,
138390839,-3.764241332,
138990799,-3.830982092,
139590759,-3.829432516,
140190719,-3.784351396,
140790679,-3.828718574,
141390639,-3.764559784,
141990599,-3.799248647,
142590559,-3.774078575,
143190519,-3.737882016,
143790479,-3.813209125,
144390438,-3.800809868,
144990398,-3.840922864,
145590358,-3.811713508,
146190318,-3.809376322,
146790278,-3.802933243,
147390238,-3.789807818,
147990198,-3.790980682,
148590158,-3.759155757,
149190118,-3.850699645,
149790078,-3.816790359,
150390038,-3.799641475,
150989998,-3.771633225,
151589958,-3.762256398,
152189918,-3.821724623,
152789878,-3.817709305,
153389838,-3.784974453,
153989798,-3.866346373,
154589758,-3.797147277,
155189718,-3.761620348,
155789678,-3.769974176,
156389638,-3.739278335,
156989598,-3.8164834,
157589558,-3.731222742,
158189518,-3.766155609,
158789478,-3.800214848,
159389438,-3.824493927,
159989398,-3.829174994,
160589358,-3.79197676,
161189318,-3.836664217,
161789278,-3.822095792,
162389238,-3.835239655,
162989198,-3.8313108,
163589158,-3.813384301,
164189118,-3.837686773,
164789078,-3.850246586,
165389038,-3.924477101,
165988998,-3.7805473,
166588958,-3.825284874,
167188918,-3.858996263,
167788878,-3.924942545,
168388838,-3.883268359,
168988798,-3.78711901,
169588758,-3.778611698,
170188718,-3.758877698,
170788678,-3.832403708,
171388638,-3.833816262,
171988598,-3.822590183,
172588558,-3.899945364,
173188518,-3.784322959,
173788478,-3.800868105,
174388438,-3.816203439,
174988398,-3.781156303,
175588358,-3.82518684,
176188318,-3.852436052,
176788278,-3.777141766,
177388238,-3.80773003,
177988198,-3.833530253,
178588158,-3.764579765,
179188118,-3.912274219,
179788078,-3.847925962,
180388038,-3.787794666,
180987998,-3.802414202,
181587958,-3.791190764,
182187918,-3.691113877,
182787878,-3.802624572,
183387838,-3.744721306,
183987798,-3.77446639,
184587758,-3.726710748,
185187718,-3.823887145,
185787678,-3.761742454,
186387638,-3.714794729,
186987598,-3.74715135,
187587558,-3.754681793,
188187518,-3.710382607,
188787478,-3.707303044,
189387438,-3.717036732,
189987398,-3.70038456,
190587358,-3.708176809,
191187318,-3.744621227,
191787278,-3.726973397,
192387238,-3.655004304,
192987198,-3.677609023,
193587158,-3.682670772,
194187118,-3.710554601,
194787078,-3.685861341,
195387038,-3.658547161,
195986998,-3.616564335,
196586958,-3.673354752,
197186918,-3.663153793,
197786878,-3.628625578,
198386838,-3.636158111,
198986798,-3.653858301,
199586758,-3.688486257,
200186718,-3.656804813,
200786678,-3.69105357,
201386638,-3.617352518,
201986598,-3.647602265,
202586558,-3.59817961,
203186518,-3.610521828,
203786478,-3.554679902,
204386438,-3.564431424,
204986398,-3.590282874,
205586358,-3.561421132,
206186318,-3.568108151,
206786278,-3.577794998,
207386238,-3.455347935,
207986198,-3.542632329,
208586158,-3.519918831,
209186118,-3.490762703,
209786078,-3.503576046,
210386038,-3.555533508,
210985998,-3.476096276,
211585958,-3.489300342,
212185918,-3.479668379,
212785878,-3.467371676,
213385838,-3.416766923,
213985798,-3.421723015,
214585758,-3.421649882,
215185718,-3.369510196,
215785678,-3.426741818,
216385638,-3.461330491,
216985598,-3.440456056,
217585558,-3.364403267,
218185518,-3.407398715,
218785478,-3.32707128,
219385438,-3.412652473,
219985398,-3.318623502,
220585358,-3.35256487,
221185318,-3.367325818,
221785278,-3.364437714,
222385238,-3.328717805,
222985198,-3.335577054,
