Frequency,S12_Magnitude,
1000000,-3.45871385,
1599959,-3.351401986,
2199919,-3.233419969,
2799879,-3.03869084,
3399839,-2.90115299,
3999799,-3.09704004,
4599759,-3.035155049,
5199719,-2.998422193,
5799679,-3.024831503,
6399639,-3.126220469,
6999599,-3.206583159,
7599559,-3.236676948,
8199519,-3.469454163,
8799479,-3.578890607,
9399439,-3.717645981,
9999399,-3.815228999,
10599359,-4.098446878,
11199319,-4.27153097,
11799279,-4.387940019,
12399239,-4.511851921,
12999199,-4.747630135,
13599159,-4.964037223,
14199119,-5.092595337,
14799079,-5.380092348,
15399039,-5.539073162,
15998999,-5.764651588,
16598959,-6.00744426,
17198919,-6.064316386,
17798879,-6.390413674,
18398839,-6.681261162,
18998799,-6.842077624,
19598759,-7.113151174,
20198719,-7.244297659,
20798679,-7.668425711,
21398639,-7.930393275,
21998599,-7.960307438,
22598559,-8.22697737,
23198519,-8.41078184,
23798479,-8.891921323,
24398439,-9.136094883,
24998399,-9.474444913,
25598359,-9.868536897,
26198319,-10.1391901,
26798279,-10.35452005,
27398239,-10.53193784,
27998199,-10.93318524,
28598159,-11.31809932,
29198119,-11.76701466,
29798079,-12.08057175,
30398039,-12.43200448,
30997999,-12.6664885,
31597959,-12.92820519,
32197919,-13.45767503,
32797879,-13.84720438,
33397839,-14.48256819,
33997799,-14.61064719,
34597759,-15.11688327,
35197719,-15.55912373,
35797679,-16.061075,
36397639,-17.0366156,
36997599,-17.53241759,
37597559,-18.07156706,
38197519,-18.86992179,
38797479,-19.53651239,
39397439,-20.69797647,
39997399,-22.10715861,
40597359,-22.60648537,
41197319,-23.51421369,
41797279,-24.51618962,
42397239,-26.02015975,
42997199,-29.58729458,
43597159,-34.67491137,
44197119,-38.39418351,
44797079,-43.34376285,
45397039,-46.99005143,
45996999,-37.14463646,
46596959,-37.68795393,
47196919,-29.33096563,
47796879,-25.43513511,
48396839,-25.87063972,
48996799,-23.68016489,
49596759,-22.73851291,
50196719,-21.60758156,
50796679,-20.77100238,
51396639,-19.58537239,
51996599,-18.73855689,
52596559,-18.17034391,
53196519,-17.59128795,
53796479,-17.13621714,
54396439,-16.33371222,
54996399,-15.45809417,
55596359,-15.21675413,
56196319,-14.83998279,
56796279,-14.27873884,
57396239,-14.09321489,
57996199,-13.36764101,
58596159,-13.086761,
59196119,-12.77743726,
59796079,-12.43643926,
60396039,-12.08061667,
60995999,-11.84167777,
61595959,-11.60846327,
62195919,-11.28623486,
62795879,-10.8976839,
63395839,-10.61966674,
63995799,-10.30375956,
64595759,-10.15375299,
65195719,-9.910512064,
65795679,-9.780298296,
66395639,-9.376858763,
66995599,-9.176719564,
67595559,-9.072604197,
68195519,-8.703380234,
68795479,-8.53115809,
69395439,-8.449230204,
