Frequency,S12_Magnitude,
1000000,-3.525060681,
1599959,-3.312056783,
2199919,-3.207236815,
2799879,-2.991615803,
3399839,-3.026810539,
3999799,-3.012007167,
4599759,-3.020282641,
5199719,-2.965232191,
5799679,-3.032093511,
6399639,-3.098390555,
6999599,-3.347922092,
7599559,-3.410462114,
8199519,-3.466964603,
8799479,-3.723631068,
9399439,-3.783536843,
9999399,-3.913937131,
10599359,-4.127176493,
11199319,-4.280037699,
11799279,-4.327497719,
12399239,-4.600799286,
12999199,-4.792630004,
13599159,-4.925124131,
14199119,-5.098848951,
14799079,-5.415827349,
15399039,-5.505421794,
15998999,-5.673562573,
16598959,-5.864228032,
17198919,-6.121823623,
17798879,-6.35871431,
18398839,-6.613660081,
18998799,-6.783799641,
19598759,-6.972883799,
20198719,-7.255498645,
20798679,-7.54506632,
21398639,-7.517840523,
21998599,-7.965655596,
22598559,-7.99195519,
23198519,-8.275052144,
23798479,-8.651921403,
24398439,-8.915366271,
24998399,-9.260214526,
25598359,-9.227168252,
26198319,-9.647711114,
26798279,-10.05545427,
27398239,-10.19545576,
27998199,-10.4893971,
28598159,-10.71087383,
29198119,-10.83463125,
29798079,-11.39291106,
30398039,-11.8133548,
30997999,-12.11127698,
31597959,-12.30172019,
32197919,-12.44612234,
32797879,-12.9865816,
33397839,-13.18462639,
33997799,-13.66136679,
34597759,-14.44000072,
35197719,-14.56257492,
35797679,-14.94845412,
36397639,-15.17502244,
36997599,-15.62103182,
37597559,-16.90989017,
38197519,-17.30691975,
38797479,-17.69483779,
39397439,-17.97754815,
39997399,-18.40786401,
40597359,-19.31671823,
41197319,-19.33436104,
41797279,-20.79194395,
42397239,-22.30277753,
42997199,-22.8108929,
43597159,-23.39448325,
44197119,-25.14860965,
44797079,-25.64561281,
45397039,-26.8579566,
45996999,-32.86761351,
46596959,-38.16182797,
47196919,-37.86096368,
47796879,-45.77536593,
48396839,-42.46339068,
48996799,-37.87106936,
49596759,-36.36095912,
50196719,-29.78365866,
50796679,-25.77977893,
51396639,-25.91557279,
51996599,-24.52383745,
52596559,-23.51909352,
53196519,-22.75514358,
53796479,-21.63929027,
54396439,-20.46565797,
54996399,-19.6576342,
55596359,-18.85699288,
56196319,-18.30839819,
56796279,-17.5498032,
57396239,-17.40153385,
57996199,-16.59610087,
58596159,-15.75751837,
59196119,-15.57553353,
59796079,-15.08009023,
60396039,-14.76336357,
60995999,-14.43755463,
61595959,-14.2267383,
62195919,-14.01643567,
62795879,-13.48690665,
63395839,-12.8382553,
63995799,-12.56318774,
64595759,-12.41796084,
65195719,-12.07979974,
65795679,-11.81613099,
66395639,-11.70400687,
66995599,-11.23559056,
67595559,-10.90298632,
68195519,-10.6383107,
68795479,-10.4643636,
69395439,-10.31814404,
69995399,-10.0218023,
70595359,-9.952254538,
71195319,-9.737463091,
71795279,-9.37748012,
72395239,-9.144472944,
72995199,-9.092729116,
73595159,-8.85282351,
74195119,-8.643638343,
74795079,-8.440868582,
75395039,-8.388479842,
75994999,-8.129407658,
76594959,-8.140183104,
77194919,-7.868648837,
77794879,-7.654855836,
78394839,-7.599195248,
78994799,-7.498683268,
79594759,-7.411653112,
80194719,-7.283307987,
80794679,-7.091731865,
81394639,-7.103913491,
81994599,-6.847165298,
82594559,-6.706589292,
83194519,-6.677896189,
83794479,-6.610523895,
84394439,-6.543801097,
84994399,-6.463773345,
85594359,-6.288386035,
86194319,-6.314216178,
86794279,-6.19529956,
87394239,-6.085283461,
87994199,-5.972201652,
88594159,-5.90497339,
89194119,-6.004054911,
89794079,-5.881637839,
90394039,-5.817481093,
90993999,-5.701544176,
91593959,-5.649381821,
92193919,-5.589130739,
92793879,-5.525454663,
93393839,-5.432366183,
93993799,-5.323338289,
94593759,-5.308857594,
95193719,-5.227264411,
95793679,-5.217597493,
96393639,-5.163903709,
96993599,-5.062345574,
97593559,-5.103535082,
98193519,-5.065365083,
98793479,-5.097949161,
99393439,-5.024788396,
99993399,-5.00996702,
100593359,-4.894527681,
101193319,-4.901909944,
101793279,-4.82131869,
102393239,-4.871275297,
102993199,-4.724780772,
103593159,-4.675951271,
104193119,-4.627861798,
104793079,-4.628001512,
105393039,-4.667907633,
105992999,-4.580937411,
106592959,-4.625824616,
107192919,-4.617864695,
107792879,-4.572512481,
108392839,-4.588945177,
108992799,-4.523350228,
109592759,-4.48343985,
110192719,-4.499548776,
110792679,-4.455607422,
111392639,-4.453993308,
111992599,-4.351390448,
112592559,-4.447266196,
113192519,-4.396268585,
