Frequency,S12_Magnitude,
1000000,-3.461658653,
1599959,-3.257787572,
2199919,-3.28488054,
2799879,-3.034124096,
3399839,-2.852587519,
3999799,-2.939175724,
4599759,-2.928527291,
5199719,-2.913743802,
5799679,-2.991450197,
6399639,-3.089939061,
6999599,-3.189733693,
7599559,-3.300446665,
8199519,-3.443878671,
8799479,-3.559624515,
9399439,-3.716458673,
9999399,-3.878446277,
10599359,-4.043125201,
11199319,-4.166582442,
11799279,-4.374689313,
12399239,-4.555315867,
12999199,-4.731519302,
13599159,-4.821009566,
14199119,-5.102181949,
14799079,-5.321197678,
15399039,-5.459738045,
15998999,-5.70221779,
16598959,-5.866693043,
17198919,-6.057731332,
17798879,-6.327195918,
18398839,-6.442818687,
18998799,-6.776269825,
19598759,-6.931159252,
20198719,-7.176312452,
20798679,-7.397490924,
21398639,-7.699599441,
21998599,-7.821879495,
22598559,-8.088868363,
23198519,-8.30370498,
23798479,-8.541880484,
24398439,-8.920835388,
24998399,-9.131058111,
25598359,-9.410678763,
26198319,-9.686916294,
26798279,-10.0734689,
27398239,-10.19737271,
27998199,-10.45393633,
28598159,-10.79224623,
29198119,-11.14812933,
29798079,-11.38257611,
30398039,-11.80879414,
30997999,-12.145052,
31597959,-12.48821999,
32197919,-12.71477992,
32797879,-13.10700887,
33397839,-13.39344595,
33997799,-14.09765724,
34597759,-14.46352035,
35197719,-14.90093929,
35797679,-15.2284399,
36397639,-15.86408235,
36997599,-15.9772859,
37597559,-16.96057297,
38197519,-17.6164493,
38797479,-18.04705307,
39397439,-18.76350946,
39997399,-19.26511227,
40597359,-19.96427835,
41197319,-21.05457775,
41797279,-22.32654287,
42397239,-23.03936664,
42997199,-24.00741095,
43597159,-25.12534744,
44197119,-26.93320172,
44797079,-28.41269414,
45397039,-32.45753604,
45996999,-35.12382175,
46596959,-39.80260573,
47196919,-42.60834429,
47796879,-37.4174177,
48396839,-34.79249489,
48996799,-29.99457649,
49596759,-26.97635657,
50196719,-26.27297335,
50796679,-24.8575465,
51396639,-23.45913995,
51996599,-22.73587994,
52596559,-21.57904971,
53196519,-20.32162319,
53796479,-19.80841858,
54396439,-18.94520058,
54996399,-18.15675771,
55596359,-17.72110742,
56196319,-16.99995633,
56796279,-16.36577524,
57396239,-15.86201255,
57996199,-15.26521816,
58596159,-14.98025665,
59196119,-14.49293705,
59796079,-14.06089674,
60396039,-13.77828568,
60995999,-13.45395253,
61595959,-13.08449311,
62195919,-12.89752456,
62795879,-12.42382021,
63395839,-12.13339584,
63995799,-11.7553462,
64595759,-11.56412851,
65195719,-11.17231686,
65795679,-10.88741588,
66395639,-10.65869646,
66995599,-10.45399234,
67595559,-10.31121922,
68195519,-10.16655484,
68795479,-9.858122499,
69395439,-9.631750298,
69995399,-9.476739018,
70595359,-9.228789002,
71195319,-9.056920312,
71795279,-8.837801414,
72395239,-8.646458664,
72995199,-8.587707637,
73595159,-8.424032224,
74195119,-8.335810281,
74795079,-8.085818156,
75395039,-7.854260739,
75994999,-7.796888783,
76594959,-7.564922132,
77194919,-7.49499774,
77794879,-7.354909843,
78394839,-7.158764161,
78994799,-7.114122719,
79594759,-7.057013118,
80194719,-6.88826916,
80794679,-6.841500919,
81394639,-6.612597699,
81994599,-6.5854125,
82594559,-6.443173777,
83194519,-6.380656644,
83794479,-6.304973042,
84394439,-6.137858808,
84994399,-6.129529538,
85594359,-6.023134714,
86194319,-5.955941553,
86794279,-5.91799562,
87394239,-5.769928563,
87994199,-5.681525866,
88594159,-5.611392317,
89194119,-5.597057063,
89794079,-5.53874814,
90394039,-5.489337715,
90993999,-5.419596565,
91593959,-5.35591368,
92193919,-5.312436047,
92793879,-5.29346414,
93393839,-5.192483625,
93993799,-5.173312205,
94593759,-5.137936102,
95193719,-5.068564573,
95793679,-5.072211644,
96393639,-5.021667414,
96993599,-4.943567034,
97593559,-4.907778521,
98193519,-4.890753903,
98793479,-4.857160427,
99393439,-4.81551557,
99993399,-4.76296629,
100593359,-4.74161887,
101193319,-4.703039253,
101793279,-4.690951279,
102393239,-4.658129046,
102993199,-4.589693772,
103593159,-4.611234257,
104193119,-4.560699407,
104793079,-4.531526026,
105393039,-4.519529621,
105992999,-4.492942983,
106592959,-4.427874514,
107192919,-4.447762758,
107792879,-4.473623979,
108392839,-4.424785329,
108992799,-4.396049182,
109592759,-4.338977347,
110192719,-4.365132539,
110792679,-4.275360272,
111392639,-4.268945734,
111992599,-4.302294542,
112592559,-4.314110955,
113192519,-4.256141703,
113792479,-4.258065506,
114392439,-4.263408323,
114992399,-4.219681927,
115592359,-4.271555928,
116192319,-4.255173999,
116792279,-4.221943078,
117392239,-4.230178966,
117992199,-4.218311619,
118592159,-4.213237514,
119192119,-4.174869694,
119792079,-4.170835203,
120392039,-4.190580095,
120991999,-4.168144068,
121591959,-4.104203286,
122191919,-4.174554626,
122791879,-4.135170487,
123391839,-4.142617644,
123991799,-4.078270855,
124591759,-4.17177816,
125191719,-4.103609038,
125791679,-4.162774532,
126391639,-4.113537886,
126991599,-4.161254358,
127591559,-4.18857728,
128191519,-4.125993856,
128791479,-4.151379997,
129391439,-4.159013843,
129991399,-4.163923001,
130591359,-4.150950483,
131191319,-4.131981694,
131791279,-4.180612066,
132391239,-4.124027438,
132991199,-4.140759809,
133591159,-4.145100388,
134191119,-4.118446343,
134791079,-4.127369147,
135391039,-4.141226677,
135990999,-4.046998098,
136590959,-4.073891688,
137190919,-4.138320926,
137790879,-4.128109708,
138390839,-4.125269466,
138990799,-4.091836978,
139590759,-4.075131694,
140190719,-4.040892629,
140790679,-4.057345181,
141390639,-4.132315862,
141990599,-4.158872393,
142590559,-4.048351511,
143190519,-4.093260769,
143790479,-4.121833491,
144390438,-4.067829411,
144990398,-4.132855508,
145590358,-4.07553136,
146190318,-4.063108598,
146790278,-4.125654103,
147390238,-4.085588691,
147990198,-4.067078127,
148590158,-4.116924361,
149190118,-4.070422663,
149790078,-4.069975716,
150390038,-4.095360773,
150989998,-4.057547021,
151589958,-4.079681655,
152189918,-4.101842729,
152789878,-4.076007644,
153389838,-4.096776661,
153989798,-4.028424523,
154589758,-4.052844782,
155189718,-4.076833282,
155789678,-4.109186173,
156389638,-4.068440055,
156989598,-4.082673028,
157589558,-4.069570939,
158189518,-4.103555058,
158789478,-4.070373147,
159389438,-4.060178549,
