Frequency,S12_Magnitude,
1000000,-3.405753998,
1599959,-3.234580155,
2199919,-3.184445971,
2799879,-2.955767586,
3399839,-2.978050321,
3999799,-2.964229268,
4599759,-2.987747487,
5199719,-3.006894389,
5799679,-3.050861312,
6399639,-3.154572409,
6999599,-3.338664832,
7599559,-3.439694298,
8199519,-3.605825571,
8799479,-3.640583643,
9399439,-3.733225933,
9999399,-3.924109015,
10599359,-4.138071298,
11199319,-4.242951591,
11799279,-4.414436046,
12399239,-4.512469754,
12999199,-4.648801769,
13599159,-4.841261637,
14199119,-5.142981591,
14799079,-5.367873793,
15399039,-5.558502978,
15998999,-5.715211853,
16598959,-5.771385404,
17198919,-6.104157367,
17798879,-6.360184236,
18398839,-6.564500314,
18998799,-6.822340629,
19598759,-7.028040962,
20198719,-7.15390258,
20798679,-7.465645423,
21398639,-7.676504613,
21998599,-7.972044761,
22598559,-8.215013244,
23198519,-8.301535269,
23798479,-8.64928063,
24398439,-8.868714833,
24998399,-9.282353319,
25598359,-9.244848236,
26198319,-9.652560964,
26798279,-10.10165994,
27398239,-10.11471847,
27998199,-10.48801173,
28598159,-10.72950082,
29198119,-11.02947206,
29798079,-11.41384547,
30398039,-11.91524881,
30997999,-12.14102987,
31597959,-12.36043982,
32197919,-12.82753375,
32797879,-13.10202451,
33397839,-13.47910214,
33997799,-14.14024912,
34597759,-14.37628343,
35197719,-14.75845815,
35797679,-15.21340677,
36397639,-15.62771488,
36997599,-15.75084209,
37597559,-16.66687553,
38197519,-17.53803589,
38797479,-17.85315014,
39397439,-18.44129847,
39997399,-19.10495893,
40597359,-19.82139959,
41197319,-20.82899373,
41797279,-22.00944697,
42397239,-22.85254878,
42997199,-23.85455252,
43597159,-25.11342519,
44197119,-26.36961475,
44797079,-27.97495748,
45397039,-34.83026305,
45996999,-36.77775546,
46596959,-38.13399908,
47196919,-45.22827645,
47796879,-41.11271016,
48396839,-39.36316069,
48996799,-37.11878408,
49596759,-28.4200679,
50196719,-26.61038435,
50796679,-25.2402909,
51396639,-24.3366769,
51996599,-23.27574361,
52596559,-22.43164116,
53196519,-21.88568399,
53796479,-20.48196891,
54396439,-19.17761802,
54996399,-18.53544553,
55596359,-18.14500254,
56196319,-17.57487127,
56796279,-16.86961156,
57396239,-16.5404026,
57996199,-15.85065193,
58596159,-15.21460141,
59196119,-14.71741216,
59796079,-14.36484753,
60396039,-14.13649713,
60995999,-13.96649295,
61595959,-13.27216515,
62195919,-12.7758128,
62795879,-12.66148194,
