Frequency,S12_Magnitude,
1000000,-3.42376292,
1599959,-3.336459159,
2199919,-3.271607057,
2799879,-3.050009771,
3399839,-2.892840928,
3999799,-3.029392371,
4599759,-2.973854371,
5199719,-2.967842305,
5799679,-3.03805824,
6399639,-3.0981848,
6999599,-3.177700807,
7599559,-3.326925163,
8199519,-3.422065426,
8799479,-3.67388712,
9399439,-3.684747507,
9999399,-3.900002639,
10599359,-4.064938005,
11199319,-4.253983555,
11799279,-4.408883868,
12399239,-4.522400433,
12999199,-4.701070853,
13599159,-4.939218803,
14199119,-5.085708099,
14799079,-5.292294286,
15399039,-5.506728163,
15998999,-5.701227444,
16598959,-5.824940832,
17198919,-6.022887989,
17798879,-6.328671117,
18398839,-6.432809608,
18998799,-6.770385566,
19598759,-6.994770237,
20198719,-7.194882965,
20798679,-7.493894276,
21398639,-7.621403696,
21998599,-7.902667844,
22598559,-8.115816768,
23198519,-8.200392935,
23798479,-8.642099244,
24398439,-8.869992145,
24998399,-9.260769,
25598359,-9.315583738,
26198319,-9.644412179,
26798279,-9.962427518,
27398239,-10.2373577,
27998199,-10.42956973,
28598159,-10.72002045,
29198119,-10.96365344,
29798079,-11.16530149,
30398039,-11.84701881,
30997999,-12.03801295,
31597959,-12.35329416,
32197919,-12.76655321,
32797879,-13.04415297,
33397839,-13.40459616,
33997799,-13.78984275,
34597759,-14.26306604,
35197719,-14.6079127,
35797679,-15.08970568,
36397639,-15.38496138,
36997599,-15.7945109,
37597559,-16.5482951,
38197519,-17.14183847,
38797479,-17.69499136,
39397439,-17.90037981,
39997399,-18.78350695,
40597359,-19.60051174,
41197319,-20.82689283,
41797279,-21.19949051,
42397239,-22.37137459,
42997199,-23.47808822,
43597159,-24.60515606,
44197119,-25.01716378,
44797079,-26.74856419,
45397039,-29.3257643,
45996999,-33.01295336,
46596959,-36.93810518,
47196919,-43.00186797,
47796879,-47.18261171,
48396839,-39.48574584,
48996799,-35.4309613,
49596759,-30.69500102,
50196719,-27.88635712,
50796679,-26.22888294,
51396639,-24.52718812,
51996599,-23.70437817,
52596559,-22.68400824,
53196519,-21.9568924,
53796479,-20.53693092,
54396439,-19.40245515,
54996399,-19.04633926,
55596359,-18.36369888,
56196319,-17.71583627,
56796279,-17.39882301,
57396239,-16.68512402,
57996199,-16.1763251,
58596159,-15.65187821,
59196119,-15.24947353,
59796079,-14.88028885,
60396039,-14.50310392,
60995999,-14.06803466,
61595959,-13.76570806,
62195919,-13.26985216,
62795879,-13.01822927,
63395839,-12.66650715,
63995799,-12.40718307,
64595759,-12.06804627,
65195719,-11.77566499,
65795679,-11.48939026,
66395639,-11.22473516,
66995599,-10.87894362,
67595559,-10.6743945,
68195519,-10.40086903,
