Frequency,S12_Magnitude,
1000000,-3.534130921,
1599959,-3.296201313,
2199919,-3.167594916,
2799879,-3.003287852,
3399839,-2.899286446,
3999799,-2.980204935,
4599759,-2.9292486,
5199719,-2.970598394,
5799679,-2.970169831,
6399639,-3.144575294,
6999599,-3.215479059,
7599559,-3.330572299,
8199519,-3.445652251,
8799479,-3.595793175,
9399439,-3.710239855,
9999399,-3.894338213,
10599359,-4.093717499,
11199319,-4.190873074,
11799279,-4.398159145,
12399239,-4.50967492,
12999199,-4.682261267,
13599159,-4.893692702,
14199119,-5.033807833,
14799079,-5.248043596,
15399039,-5.505463858,
15998999,-5.714775663,
16598959,-5.858210483,
17198919,-6.135597458,
17798879,-6.333062185,
18398839,-6.613072476,
18998799,-6.744509437,
19598759,-6.860194096,
20198719,-7.123280552,
20798679,-7.369285629,
21398639,-7.647491134,
21998599,-7.86427127,
22598559,-8.13223914,
23198519,-8.375940601,
23798479,-8.608461195,
24398439,-8.883218546,
24998399,-9.089269133,
25598359,-9.311742192,
26198319,-9.606908001,
26798279,-9.981764739,
27398239,-10.15976687,
27998199,-10.35154515,
28598159,-10.74146405,
29198119,-11.00459684,
29798079,-11.1898725,
30398039,-11.77944512,
30997999,-12.02319419,
31597959,-12.28103315,
32197919,-12.6537394,
32797879,-13.13322492,
33397839,-13.4062728,
33997799,-13.97716967,
34597759,-14.32457333,
35197719,-14.59991351,
35797679,-15.16999798,
36397639,-15.54860862,
36997599,-15.69290545,
37597559,-16.47477125,
38197519,-17.22277489,
38797479,-17.58068596,
39397439,-18.27952379,
39997399,-19.09774144,
40597359,-19.63783951,
41197319,-20.59732768,
41797279,-21.85361293,
42397239,-22.45353317,
42997199,-23.34263289,
43597159,-24.82582937,
44197119,-25.52416826,
44797079,-25.50046522,
45397039,-29.16403106,
45996999,-33.5376134,
46596959,-37.89211656,
47196919,-42.84010769,
47796879,-46.20442553,
48396839,-37.86526045,
48996799,-36.26180174,
49596759,-31.35767142,
50196719,-26.85708185,
50796679,-26.63251984,
51396639,-24.90718116,
51996599,-23.28703318,
52596559,-22.50250596,
53196519,-22.47908112,
53796479,-20.64888568,
54396439,-20.04807482,
54996399,-18.94026216,
55596359,-18.13919057,
56196319,-17.67258989,
56796279,-17.02145873,
