Frequency,S12_Magnitude,
1000000,-3.338306874,
1599959,-3.246241913,
2199919,-3.151627395,
2799879,-3.014247723,
3399839,-2.945437836,
3999799,-2.886199132,
4599759,-2.881607742,
5199719,-2.993681081,
5799679,-2.95422657,
6399639,-3.090845492,
6999599,-3.203134559,
7599559,-3.308759422,
8199519,-3.397690557,
8799479,-3.553102507,
9399439,-3.640528587,
9999399,-3.836411959,
10599359,-3.981403509,
11199319,-4.16981289,
11799279,-4.311911355,
12399239,-4.514361247,
12999199,-4.649207554,
13599159,-4.767733002,
14199119,-5.009879572,
14799079,-5.174820009,
15399039,-5.450143623,
15998999,-5.613221019,
16598959,-5.837833253,
17198919,-6.046451009,
17798879,-6.242961274,
18398839,-6.480008227,
18998799,-6.679242569,
19598759,-6.853952717,
20198719,-7.082211859,
20798679,-7.26649394,
21398639,-7.569697986,
21998599,-7.830860761,
22598559,-8.059347501,
23198519,-8.287958768,
23798479,-8.4981138,
24398439,-8.79579277,
24998399,-9.028005839,
25598359,-9.276027004,
26198319,-9.545570872,
26798279,-9.845227811,
27398239,-10.12382057,
27998199,-10.44510881,
28598159,-10.6324247,
29198119,-10.93159529,
29798079,-11.28201357,
30398039,-11.67342536,
30997999,-11.99046825,
31597959,-12.29445118,
32197919,-12.6279025,
32797879,-13.03899877,
33397839,-13.20814218,
33997799,-13.63886276,
34597759,-14.08930563,
35197719,-14.60899075,
35797679,-14.93656036,
36397639,-15.42414457,
36997599,-15.95572324,
37597559,-16.33288201,
38197519,-17.04168635,
38797479,-17.62253844,
39397439,-18.07856507,
39997399,-18.76277551,
40597359,-19.4167836,
41197319,-20.43059374,
41797279,-21.04305694,
42397239,-22.27671417,
42997199,-23.20312878,
43597159,-23.9678514,
44197119,-25.92442604,
44797079,-26.78072274,
45397039,-28.96154175,
45996999,-33.12666751,
46596959,-35.98359798,
47196919,-41.27303555,
47796879,-47.03602548,
48396839,-39.73825566,
48996799,-35.57178796,
49596759,-31.72220543,
50196719,-27.77365191,
50796679,-25.71064982,
51396639,-24.83880268,
51996599,-23.84795546,
52596559,-22.39974894,
53196519,-21.71550037,
53796479,-20.66250713,
54396439,-19.61466166,
54996399,-19.13744752,
55596359,-18.28767243,
56196319,-17.67537916,
56796279,-17.29936959,
57396239,-16.74458205,
57996199,-16.24069697,
58596159,-15.51676796,
59196119,-15.18050079,
59796079,-14.71553168,
60396039,-14.41756486,
60995999,-14.03693191,
61595959,-13.73168257,
62195919,-13.26208735,
62795879,-12.96829727,
63395839,-12.71647378,
63995799,-12.28272409,
64595759,-11.95080276,
65195719,-11.70334265,
65795679,-11.47137778,
66395639,-11.13980689,
66995599,-10.90769231,
67595559,-10.63797106,
68195519,-10.4327951,
68795479,-10.19045747,
69395439,-9.950424757,
69995399,-9.743981061,
70595359,-9.492804,
71195319,-9.285455206,
71795279,-9.14910168,
72395239,-9.000375283,
72995199,-8.813372306,
73595159,-8.617265344,
74195119,-8.452259016,
74795079,-8.333096918,
75395039,-8.143527243,
75994999,-7.902040355,
76594959,-7.784575062,
77194919,-7.678448896,
77794879,-7.518050355,
78394839,-7.375252909,
78994799,-7.276020137,
79594759,-7.154772965,
80194719,-7.040621332,
80794679,-6.969302826,
81394639,-6.808299855,
81994599,-6.722325729,
82594559,-6.672022121,
83194519,-6.487363249,
83794479,-6.474601252,
84394439,-6.29677974,
84994399,-6.250467341,
85594359,-6.153447458,
86194319,-6.036444176,
86794279,-5.938426514,
87394239,-5.88179139,
87994199,-5.85843324,
88594159,-5.764608935,
89194119,-5.7102434,
89794079,-5.668218787,
90394039,-5.48971332,
90993999,-5.519749503,
91593959,-5.449380885,
92193919,-5.397386037,
92793879,-5.317528867,
93393839,-5.310933378,
93993799,-5.220603158,
94593759,-5.164851974,
95193719,-5.123444966,
95793679,-5.045554957,
96393639,-5.048211128,
96993599,-5.035919084,
97593559,-5.000221246,
98193519,-4.899010413,
98793479,-4.892284639,
99393439,-4.827290126,
99993399,-4.84665205,
100593359,-4.741020372,
101193319,-4.691273456,
101793279,-4.629994956,
102393239,-4.630144081,
102993199,-4.633932295,
103593159,-4.642147373,
104193119,-4.578993508,
104793079,-4.52561938,
105393039,-4.533300178,
105992999,-4.506944666,
106592959,-4.515793904,
107192919,-4.478791297,
107792879,-4.449595386,
108392839,-4.443831003,
108992799,-4.413069322,
109592759,-4.432965332,
110192719,-4.374573616,
110792679,-4.361155615,
111392639,-4.349670894,
111992599,-4.335135554,
112592559,-4.290825069,
113192519,-4.282536302,
113792479,-4.273459236,
114392439,-4.244722298,
114992399,-4.275759814,
115592359,-4.227742998,
116192319,-4.260032208,
116792279,-4.225668524,
117392239,-4.192600634,
117992199,-4.173342371,
118592159,-4.166426491,
119192119,-4.187218418,
119792079,-4.171388809,
120392039,-4.13931192,
120991999,-4.137827132,
121591959,-4.146125972,
122191919,-4.146056082,
122791879,-4.100492262,
123391839,-4.116595807,
123991799,-4.135483158,
124591759,-4.143238598,
125191719,-4.085125981,
125791679,-4.121074396,
126391639,-4.053241265,
126991599,-4.095377144,
127591559,-4.143192579,
128191519,-4.120522343,
128791479,-4.076218448,
129391439,-4.082923391,
129991399,-4.072409018,
130591359,-4.139035389,
131191319,-4.084266268,
131791279,-4.070174685,
132391239,-4.084415854,
132991199,-4.085757133,
133591159,-4.081900665,
134191119,-4.085902707,
134791079,-4.114108617,
135391039,-4.114444272,
135990999,-4.066255678,
136590959,-4.092352484,
137190919,-4.06764457,
137790879,-4.105700941,
138390839,-4.102561482,
138990799,-4.091231146,
139590759,-4.066613229,
140190719,-4.069791968,
140790679,-4.06062117,
141390639,-4.080828276,
141990599,-4.076716592,
142590559,-4.06306394,
143190519,-4.011362909,
143790479,-4.049263456,
144390438,-4.047369775,
144990398,-4.068150095,
145590358,-4.036353508,
146190318,-4.035462275,
146790278,-4.034902741,
147390238,-4.105028598,
147990198,-4.054387204,
148590158,-4.058478212,
149190118,-4.055314211,
149790078,-4.062506433,
150390038,-4.045836087,
150989998,-3.991476516,
151589958,-4.022708732,
152189918,-4.000069414,
152789878,-4.092279534,
153389838,-4.075876961,
153989798,-3.98996374,
154589758,-4.026699342,
155189718,-4.063359238,
155789678,-4.033638947,
156389638,-4.02813282,
156989598,-4.020479308,
157589558,-4.004448362,
158189518,-4.017303208,
158789478,-4.043097252,
159389438,-4.03493538,
159989398,-4.0629725,
160589358,-4.012752897,
161189318,-4.040133806,
161789278,-3.916004559,
162389238,-3.990156421,
162989198,-3.992035535,
163589158,-3.991128943,
164189118,-3.965385409,
164789078,-4.028603743,
165389038,-3.979621841,
165988998,-4.026971622,
166588958,-4.070388234,
167188918,-4.05041041,
167788878,-4.008734464,
168388838,-4.019074421,
168988798,-4.017223733,
169588758,-4.037052402,
170188718,-4.000324872,
170788678,-4.051351351,
171388638,-4.049234037,
171988598,-4.059175365,
172588558,-4.041154266,
173188518,-4.049933652,
173788478,-3.963510716,
174388438,-4.012690789,
174988398,-4.029355062,
175588358,-4.021431985,
176188318,-4.010907993,
176788278,-3.961899306,
177388238,-4.020811911,
177988198,-3.986076962,
178588158,-4.025442249,
179188118,-4.010679795,
179788078,-4.013128366,
180388038,-3.98454123,
180987998,-4.021709857,
