Frequency,S12_Magnitude,
1000000,-3.483359775,
1599959,-3.269179761,
2199919,-3.273673408,
2799879,-3.121420078,
3399839,-2.99327669,
3999799,-2.94577549,
4599759,-2.979209875,
5199719,-3.000259301,
5799679,-3.031659746,
6399639,-3.095525208,
6999599,-3.247852143,
7599559,-3.320445285,
8199519,-3.411502212,
8799479,-3.575076506,
9399439,-3.674613466,
9999399,-3.875170266,
10599359,-4.082366314,
11199319,-4.135347672,
11799279,-4.37002812,
12399239,-4.563380703,
12999199,-4.67493393,
13599159,-4.912108331,
14199119,-5.109937038,
14799079,-5.268243622,
15399039,-5.442218492,
15998999,-5.755825506,
16598959,-5.920968119,
17198919,-6.082036593,
17798879,-6.399605892,
18398839,-6.577427683,
18998799,-6.758237231,
19598759,-6.990635798,
20198719,-7.128477698,
20798679,-7.445612931,
21398639,-7.690087426,
21998599,-7.919733294,
22598559,-8.124943633,
23198519,-8.354006106,
23798479,-8.593046227,
24398439,-8.864747456,
24998399,-9.177987334,
25598359,-9.423101232,
26198319,-9.782899671,
26798279,-9.958242722,
27398239,-10.34335398,
27998199,-10.62780219,
28598159,-10.96471442,
29198119,-11.24628896,
29798079,-11.71714197,
30398039,-12.07758253,
30997999,-12.50626086,
31597959,-12.73995863,
32197919,-13.02544708,
32797879,-13.05356754,
33397839,-13.27110249,
33997799,-13.80944845,
34597759,-14.1835367,
35197719,-14.67009186,
35797679,-15.07755698,
36397639,-15.56269042,
36997599,-16.32338393,
37597559,-16.79730068,
38197519,-17.18750492,
38797479,-17.81000662,
39397439,-18.27888943,
39997399,-19.16771621,
40597359,-19.90051722,
41197319,-20.70986459,
41797279,-22.19374708,
42397239,-22.88315734,
42997199,-23.73500489,
43597159,-25.22295198,
44197119,-26.06745804,
44797079,-27.07070075,
45397039,-32.57825856,
45996999,-35.60596624,
46596959,-39.46465075,
47196919,-46.07173013,
47796879,-39.42889311,
48396839,-37.92503073,
48996799,-33.30756616,
49596759,-26.85140762,
50196719,-26.57656364,
50796679,-24.46228826,
51396639,-23.7911899,
51996599,-22.84480618,
52596559,-21.62333059,
53196519,-20.55022462,
53796479,-19.65042395,
54396439,-19.24293483,
54996399,-18.52521643,
55596359,-17.75743068,
56196319,-17.31715864,
56796279,-16.90849389,
57396239,-15.83446146,
57996199,-15.25438287,
58596159,-15.0739472,
59196119,-14.63993403,
59796079,-14.25958516,
60396039,-13.92270385,
60995999,-13.7165497,
61595959,-13.19375287,
62195919,-12.87503427,
62795879,-12.42176084,
63395839,-12.20438099,
63995799,-11.92947722,
64595759,-11.58434794,
65195719,-11.38298952,
65795679,-11.09932276,
66395639,-10.84903618,
66995599,-10.59510707,
67595559,-10.3079729,
68195519,-10.01957579,
68795479,-9.983890113,
69395439,-9.673685581,
69995399,-9.527855823,
70595359,-9.136223603,
