Frequency,S12_Magnitude,
1000000,-3.686826338,
1599959,-3.654971652,
2199919,-3.356337543,
2799879,-3.330670713,
3399839,-3.088179482,
3999799,-3.139235149,
4599759,-2.964962217,
5199719,-2.848481659,
5799679,-2.878822972,
6399639,-2.8938306,
6999599,-2.743783556,
7599559,-2.825751141,
8199519,-2.860871666,
8799479,-2.77369501,
9399439,-2.75364251,
9999399,-2.831697619,
10599359,-2.901021904,
11199319,-2.788035603,
11799279,-2.846503359,
12399239,-2.820594813,
12999199,-2.833457712,
13599159,-2.877576197,
14199119,-2.855358105,
14799079,-2.901704806,
15399039,-2.969543633,
15998999,-2.894398392,
16598959,-2.950024688,
17198919,-2.937491828,
17798879,-2.967527627,
18398839,-3.02886708,
18998799,-3.041598866,
19598759,-3.035172672,
20198719,-2.989447765,
20798679,-3.053329674,
21398639,-3.010249983,
21998599,-3.047925974,
22598559,-3.078667417,
23198519,-3.095041484,
23798479,-3.132576224,
24398439,-3.116219296,
24998399,-3.077890106,
25598359,-3.141420878,
26198319,-3.139043475,
26798279,-3.163760131,
27398239,-3.141583511,
27998199,-3.286494863,
28598159,-3.176767779,
29198119,-3.160652573,
29798079,-3.17242031,
30398039,-3.238184336,
30997999,-3.240306839,
31597959,-3.313650215,
32197919,-3.293610379,
32797879,-3.248459598,
33397839,-3.293317954,
33997799,-3.334177848,
34597759,-3.232023023,
35197719,-3.300123172,
35797679,-3.310165158,
36397639,-3.32633272,
36997599,-3.312434648,
37597559,-3.309438062,
38197519,-3.343049836,
38797479,-3.327091186,
39397439,-3.31776043,
39997399,-3.33040743,
40597359,-3.383456217,
41197319,-3.375717133,
41797279,-3.340041341,
42397239,-3.297924536,
42997199,-3.326201629,
43597159,-3.386186249,
44197119,-3.324680308,
44797079,-3.362824466,
45397039,-3.393211576,
45996999,-3.378231827,
46596959,-3.434020099,
47196919,-3.33517403,
47796879,-3.426501069,
48396839,-3.414570583,
48996799,-3.392404546,
49596759,-3.433117088,
50196719,-3.4101267,
50796679,-3.38253,
51396639,-3.390602054,
51996599,-3.445221178,
52596559,-3.385132039,
53196519,-3.415748919,
53796479,-3.474174802,
54396439,-3.425683079,
54996399,-3.437068219,
55596359,-3.420916434,
56196319,-3.458717744,
56796279,-3.485912451,
57396239,-3.433556213,
57996199,-3.437145225,
58596159,-3.466630172,
59196119,-3.477235326,
59796079,-3.456100437,
60396039,-3.396082701,
60995999,-3.452344043,
61595959,-3.471258464,
62195919,-3.487868205,
62795879,-3.467791502,
63395839,-3.510925519,
63995799,-3.411195654,
64595759,-3.508391101,
65195719,-3.533406446,
65795679,-3.529220395,
66395639,-3.519896872,
66995599,-3.490592126,
67595559,-3.39434585,
68195519,-3.460374821,
68795479,-3.471240011,
69395439,-3.471168526,
69995399,-3.541228982,
70595359,-3.469008085,
71195319,-3.485059684,
71795279,-3.440836234,
72395239,-3.554675366,
72995199,-3.465599939,
73595159,-3.462876849,
74195119,-3.445664279,
74795079,-3.518008111,
75395039,-3.441612876,
75994999,-3.481072426,
76594959,-3.545774962,
77194919,-3.426179378,
77794879,-3.43140111,
78394839,-3.483283835,
78994799,-3.507159394,
79594759,-3.437299686,
80194719,-3.447579077,
80794679,-3.452107381,
81394639,-3.421467038,
81994599,-3.467960298,
82594559,-3.432442251,
83194519,-3.499115608,
83794479,-3.455358546,
84394439,-3.411923741,
84994399,-3.390151469,
85594359,-3.454094748,
86194319,-3.373754881,
86794279,-3.432630003,
87394239,-3.378629767,
87994199,-3.384673741,
88594159,-3.411712454,
89194119,-3.353845352,
89794079,-3.439632766,
90394039,-3.340852552,
90993999,-3.299232586,
91593959,-3.373116164,
92193919,-3.349080499,
92793879,-3.351202939,
93393839,-3.423419592,
93993799,-3.332443537,
94593759,-3.343300425,
95193719,-3.273985511,
95793679,-3.336958156,
96393639,-3.272969272,
96993599,-3.22612829,
97593559,-3.361549735,
98193519,-3.326606294,
98793479,-3.331328489,
99393439,-3.304785246,
99993399,-3.303218645,
100593359,-3.305523703,
101193319,-3.269330093,
101793279,-3.331313765,
102393239,-3.26483788,
102993199,-3.325854763,
103593159,-3.291328849,
104193119,-3.294128055,
104793079,-3.260705236,
105393039,-3.214038162,
