Frequency,S12_Magnitude,
1000000,-3.801899457,
1599959,-3.496355987,
2199919,-3.521955946,
2799879,-3.326120938,
3399839,-3.14204089,
3999799,-3.121552831,
4599759,-2.988296695,
5199719,-2.82844623,
5799679,-2.865609686,
6399639,-2.843394145,
6999599,-2.769165146,
7599559,-2.805154553,
8199519,-2.800180039,
8799479,-2.827870273,
9399439,-2.811407275,
9999399,-2.820902402,
10599359,-2.794846384,
11199319,-2.783207544,
11799279,-2.90443607,
12399239,-2.836748118,
12999199,-2.911559074,
13599159,-2.911652317,
14199119,-2.870172875,
14799079,-2.943930172,
15399039,-2.89360915,
15998999,-2.947761396,
16598959,-2.930873043,
17198919,-2.996077965,
17798879,-2.972320999,
18398839,-2.983120111,
18998799,-2.989183898,
19598759,-2.921082073,
20198719,-3.014890479,
20798679,-3.051584508,
21398639,-2.928462494,
21998599,-2.988996875,
22598559,-3.151372099,
23198519,-3.099232818,
23798479,-2.945619391,
24398439,-3.118582738,
24998399,-3.059759743,
25598359,-3.080870757,
26198319,-3.118169182,
26798279,-3.127581251,
27398239,-3.204937305,
27998199,-3.186729364,
28598159,-3.216476796,
29198119,-3.238678708,
29798079,-3.184847885,
30398039,-3.269705759,
30997999,-3.235478901,
31597959,-3.297313292,
32197919,-3.329763686,
32797879,-3.396133052,
33397839,-3.25540804,
33997799,-3.266247939,
34597759,-3.285778193,
35197719,-3.2855075,
35797679,-3.309279107,
36397639,-3.277801668,
36997599,-3.38469948,
37597559,-3.266814052,
38197519,-3.360694618,
38797479,-3.335501292,
39397439,-3.268558496,
39997399,-3.363607582,
40597359,-3.239330366,
41197319,-3.357275808,
41797279,-3.313985904,
42397239,-3.376469639,
42997199,-3.332248652,
43597159,-3.34105257,
44197119,-3.422490577,
44797079,-3.351592064,
45397039,-3.354217958,
45996999,-3.400690057,
46596959,-3.403630357,
47196919,-3.342448593,
47796879,-3.414988453,
48396839,-3.365971991,
48996799,-3.38988538,
49596759,-3.34709741,
50196719,-3.465476998,
50796679,-3.429752401,
51396639,-3.320224935,
51996599,-3.43836733,
52596559,-3.443689807,
53196519,-3.438651536,
53796479,-3.434776568,
54396439,-3.448280374,
54996399,-3.414108638,
55596359,-3.52431174,
56196319,-3.489081835,
56796279,-3.523781333,
57396239,-3.430078857,
57996199,-3.437731275,
58596159,-3.525306157,
59196119,-3.502573655,
59796079,-3.541734659,
60396039,-3.462595722,
60995999,-3.419813472,
61595959,-3.516095302,
62195919,-3.428830925,
62795879,-3.513283498,
63395839,-3.483742457,
63995799,-3.487100376,
64595759,-3.506830999,
65195719,-3.490179754,
65795679,-3.541060748,
66395639,-3.540925234,
66995599,-3.557862588,
67595559,-3.48944157,
68195519,-3.454572175,
68795479,-3.434121701,
69395439,-3.470570808,
69995399,-3.401807782,
70595359,-3.490486562,
71195319,-3.52864517,
71795279,-3.408296273,
72395239,-3.451730201,
72995199,-3.447796186,
73595159,-3.594473101,
74195119,-3.546281392,
74795079,-3.423669125,
75395039,-3.453128119,
75994999,-3.495931129,
76594959,-3.529577413,
77194919,-3.405871636,
77794879,-3.464162233,
78394839,-3.461880301,
78994799,-3.460794945,
79594759,-3.455922211,
80194719,-3.514943199,
80794679,-3.482675526,
81394639,-3.512418986,
81994599,-3.41055592,
82594559,-3.472929096,
83194519,-3.48635382,
83794479,-3.464780917,
84394439,-3.434701068,
84994399,-3.44685589,
85594359,-3.416327823,
86194319,-3.390578692,
86794279,-3.454141584,
87394239,-3.320309315,
87994199,-3.457700709,
88594159,-3.405164518,
89194119,-3.408992809,
89794079,-3.422279446,
90394039,-3.362632408,
90993999,-3.385459914,
91593959,-3.398447153,
92193919,-3.394974576,
92793879,-3.356806581,
93393839,-3.353784102,
93993799,-3.350178513,
94593759,-3.298905935,
95193719,-3.348205474,
95793679,-3.402703494,
96393639,-3.287757833,
96993599,-3.302096283,
97593559,-3.274098218,
98193519,-3.341762437,
98793479,-3.372396064,
99393439,-3.336127566,
99993399,-3.287385281,
100593359,-3.317098189,
101193319,-3.267390852,
101793279,-3.305587798,
102393239,-3.253351786,
102993199,-3.261649624,
103593159,-3.304625677,
104193119,-3.249811662,
104793079,-3.292810615,
105393039,-3.234819252,
105992999,-3.196669562,
106592959,-3.377605661,
107192919,-3.204545885,
107792879,-3.204049738,
108392839,-3.21181471,
108992799,-3.216815366,
109592759,-3.288304049,
110192719,-3.262367987,
110792679,-3.188909121,
111392639,-3.21052662,
111992599,-3.214663862,
112592559,-3.184108878,
113192519,-3.303360843,
113792479,-3.172988765,
114392439,-3.253905031,
114992399,-3.147086932,
115592359,-3.147889297,
116192319,-3.180058511,
116792279,-3.225391374,
117392239,-3.255721236,
117992199,-3.201129957,
118592159,-3.19193803,
119192119,-3.168429522,
119792079,-3.139431596,
120392039,-3.186556841,
120991999,-3.158054029,
121591959,-3.172445438,
122191919,-3.13838664,
122791879,-3.191980128,
123391839,-3.207751663,
123991799,-3.134681491,
124591759,-3.178832795,
125191719,-3.165852483,
125791679,-3.174030647,
126391639,-3.14114558,
126991599,-3.174271669,
127591559,-3.161412143,
128191519,-3.124288346,
128791479,-3.076046326,
129391439,-3.220142967,
129991399,-3.116854483,
130591359,-3.190378928,
131191319,-3.145219223,
131791279,-3.101667828,
132391239,-3.155485211,
132991199,-3.099388243,
133591159,-3.026837394,
134191119,-3.175459518,
134791079,-3.116628926,
135391039,-3.11764801,
135990999,-3.176146909,
136590959,-3.061727897,
137190919,-3.138921717,
137790879,-3.091843715,
138390839,-3.050852874,
138990799,-3.149066846,
139590759,-3.148264365,
140190719,-3.136677114,
140790679,-3.089173005,
141390639,-3.098402581,
141990599,-3.100291338,
142590559,-3.187722075,
143190519,-3.036730231,
143790479,-3.14055361,
144390438,-3.185109456,
144990398,-3.096622832,
145590358,-3.133390482,
146190318,-3.019901413,
146790278,-3.169630324,
147390238,-3.144198733,
147990198,-3.106633175,
148590158,-3.090327251,
149190118,-3.173883912,
149790078,-3.180936589,
150390038,-3.175669083,
150989998,-3.142711775,
151589958,-3.100597405,
152189918,-3.125534202,
152789878,-3.098245891,
153389838,-3.100062006,
153989798,-3.043746217,
154589758,-3.064063099,
155189718,-3.125661878,
155789678,-3.149704817,
156389638,-3.097547796,
156989598,-3.156851728,
157589558,-3.045225525,
158189518,-3.12535377,
158789478,-3.133368433,
159389438,-3.112443342,
159989398,-3.143746299,
160589358,-3.174379927,
161189318,-3.216424727,
161789278,-3.06160095,
162389238,-3.183932575,
162989198,-3.158310786,
163589158,-3.101164001,
164189118,-3.21124945,
164789078,-3.064368448,
165389038,-3.166246844,
165988998,-3.19221664,
166588958,-3.138017933,
167188918,-3.153318151,
167788878,-3.145892387,
168388838,-3.19166598,
168988798,-3.205620883,
169588758,-3.15346357,
170188718,-3.175733959,
170788678,-3.228160446,
171388638,-3.280270938,
171988598,-3.249013819,
172588558,-3.165551572,
173188518,-3.155303344,
173788478,-3.142514078,
174388438,-3.206935318,
174988398,-3.228222675,
175588358,-3.18497872,
176188318,-3.201334473,
176788278,-3.130783695,
177388238,-3.162273215,
177988198,-3.254493755,
178588158,-3.149074058,
179188118,-3.182994294,
179788078,-3.2547029,
180388038,-3.210913056,
180987998,-3.149382459,
181587958,-3.260074304,
182187918,-3.257574469,
182787878,-3.308524171,
183387838,-3.236474487,
183987798,-3.232067658,
184587758,-3.286314592,
185187718,-3.254054288,
185787678,-3.232756828,
186387638,-3.278240099,
186987598,-3.330339588,
187587558,-3.215035466,
188187518,-3.189355911,
188787478,-3.306930223,
189387438,-3.351836727,
189987398,-3.295967753,
190587358,-3.236945599,
191187318,-3.217209136,
191787278,-3.278723048,
192387238,-3.149923938,
192987198,-3.297817487,
193587158,-3.241098943,
194187118,-3.165712726,
194787078,-3.211090306,
195387038,-3.249482173,
195986998,-3.223204924,
196586958,-3.217816915,
197186918,-3.342456915,
197786878,-3.244975795,
198386838,-3.299331851,
