Frequency,S12_Magnitude,
1000000,-3.739688891,
1599959,-3.509950197,
2199919,-3.63391289,
2799879,-3.617148744,
3399839,-3.494728075,
3999799,-3.471797865,
4599759,-3.471516219,
5199719,-3.549205775,
5799679,-3.418467775,
6399639,-3.415880491,
6999599,-3.5077582,
7599559,-3.452077944,
8199519,-3.541427778,
8799479,-3.523591458,
9399439,-3.474699157,
9999399,-3.552001189,
10599359,-3.641159346,
11199319,-3.615792237,
11799279,-3.640105766,
12399239,-3.609307079,
12999199,-3.66971644,
13599159,-3.716107278,
14199119,-3.633804819,
14799079,-3.658548094,
15399039,-3.741564472,
15998999,-3.782726001,
16598959,-3.802011716,
17198919,-3.741178305,
17798879,-3.778788424,
18398839,-3.80566475,
18998799,-3.850661533,
19598759,-3.904534757,
20198719,-3.91075186,
20798679,-3.812678753,
21398639,-3.838630262,
21998599,-3.902294838,
22598559,-3.876348659,
23198519,-3.828366882,
23798479,-3.969378563,
24398439,-3.954083104,
24998399,-3.883211442,
25598359,-3.933288377,
26198319,-3.959988412,
26798279,-3.937243584,
27398239,-4.015797982,
27998199,-4.055408694,
28598159,-4.038481274,
29198119,-3.998277422,
29798079,-4.026429789,
30398039,-4.050041511,
30997999,-4.035664736,
31597959,-4.015501262,
32197919,-4.117280385,
32797879,-4.008452626,
33397839,-4.088879623,
33997799,-4.161250451,
34597759,-4.033616034,
35197719,-4.088137953,
35797679,-4.104426906,
36397639,-4.092392841,
36997599,-4.080128366,
37597559,-4.022231696,
38197519,-4.06815869,
38797479,-4.069341309,
39397439,-4.225675312,
39997399,-4.18505041,
40597359,-4.108808986,
41197319,-4.042769864,
41797279,-3.975814942,
42397239,-4.019262154,
42997199,-4.015576006,
43597159,-4.119085552,
44197119,-4.006200447,
44797079,-4.028018966,
45397039,-4.031023063,
45996999,-4.33563023,
46596959,-4.127026381,
47196919,-4.054917427,
47796879,-4.038722522,
48396839,-4.074526535,
48996799,-4.040954004,
49596759,-4.051339058,
50196719,-4.079724837,
50796679,-4.021856421,
51396639,-4.121400216,
51996599,-4.144640088,
52596559,-4.018181153,
53196519,-4.107255016,
53796479,-4.078550653,
54396439,-4.054808903,
54996399,-4.102983858,
55596359,-4.037581192,
56196319,-4.025824917,
56796279,-3.982334563,
57396239,-4.056995425,
57996199,-4.020063811,
58596159,-4.095392629,
59196119,-4.080463126,
