Frequency,S12_Magnitude,
1000000,-3.329180033,
1599959,-3.190216859,
2199919,-3.07651657,
2799879,-2.942925019,
3399839,-2.889163401,
3999799,-2.846746878,
4599759,-2.833673562,
5199719,-2.854387902,
5799679,-2.905050809,
6399639,-2.987548782,
6999599,-3.068140321,
7599559,-3.173423557,
8199519,-3.291530546,
8799479,-3.422220051,
9399439,-3.560503087,
9999399,-3.711200417,
10599359,-3.870228827,
11199319,-4.039212557,
11799279,-4.210950388,
12399239,-4.376206141,
12999199,-4.539722897,
13599159,-4.715470759,
14199119,-4.894448178,
14799079,-5.084561055,
15399039,-5.27699831,
15998999,-5.477034649,
16598959,-5.678354168,
17198919,-5.883013901,
17798879,-6.091216115,
18398839,-6.305979166,
18998799,-6.52714063,
19598759,-6.724290642,
20198719,-6.928663088,
20798679,-7.150491693,
21398639,-7.370979875,
21998599,-7.597989214,
22598559,-7.826435713,
23198519,-8.061746575,
23798479,-8.295492186,
24398439,-8.534891548,
24998399,-8.778050497,
25598359,-8.999091298,
26198319,-9.25192778,
26798279,-9.510006997,
27398239,-9.769488584,
27998199,-10.03250457,
28598159,-10.29952241,
29198119,-10.57507499,
29798079,-10.85459803,
30398039,-11.15080654,
30997999,-11.4541423,
31597959,-11.73713776,
32197919,-12.04007296,
32797879,-12.35024577,
33397839,-12.66470418,
33997799,-12.98472619,
34597759,-13.30991932,
35197719,-13.64357327,
35797679,-13.98740854,
36397639,-14.342209,
36997599,-14.70565524,
37597559,-15.07896074,
38197519,-15.46170093,
38797479,-15.85360374,
39397439,-16.25942694,
39997399,-16.68050986,
40597359,-17.11623473,
41197319,-17.56596765,
41797279,-18.02832506,
42397239,-18.50239296,
42997199,-18.98618039,
43597159,-19.47318056,
44197119,-19.96298172,
44797079,-20.44407789,
45397039,-20.91178655,
45996999,-21.40667675,
46596959,-21.92200428,
47196919,-22.42987687,
47796879,-22.86642077,
48396839,-23.2093677,
48996799,-23.53738417,
49596759,-23.74455348,
50196719,-23.78488824,
50796679,-23.67330953,
51396639,-23.61404947,
51996599,-23.5416155,
52596559,-23.33338751,
53196519,-23.02609778,
53796479,-22.65695766,
54396439,-22.23941267,
54996399,-21.79361415,
55596359,-21.33207461,
56196319,-20.86913931,
56796279,-20.40835635,
57396239,-19.95560254,
57996199,-19.51281288,
58596159,-19.08303211,
59196119,-18.67592929,
59796079,-18.29741014,
60396039,-17.94368667,
60995999,-17.61858837,
61595959,-17.31126608,
62195919,-16.98913866,
62795879,-16.66176899,
63395839,-16.34706421,
63995799,-16.04536299,
64595759,-15.75410182,
65195719,-15.47618938,
65795679,-15.20561254,
66395639,-14.94348471,
66995599,-14.69309821,
67595559,-14.44983958,
68195519,-14.21899838,
68795479,-13.99259961,
69395439,-13.77234924,
69995399,-13.55826506,
70595359,-13.35356464,
71195319,-13.15393248,
71795279,-12.96196603,
72395239,-12.77346459,
72995199,-12.5923757,
73595159,-12.41384243,
74195119,-12.2428501,
74795079,-12.07702467,
75395039,-11.9165211,
75994999,-11.76032957,
76594959,-11.60703354,
77194919,-11.45961886,
77794879,-11.31604218,
78394839,-11.1758098,
78994799,-11.040316,
79594759,-10.90939415,
80194719,-10.78395121,
80794679,-10.65881082,
81394639,-10.54036927,
81994599,-10.42650284,
82594559,-10.31409283,
83194519,-10.20391226,
83794479,-10.09625522,
84394439,-9.989216517,
84994399,-9.884812534,
85594359,-9.784856277,
86194319,-9.686632882,
86794279,-9.591609577,
87394239,-9.49845469,
87994199,-9.408114835,
88594159,-9.320401494,
89194119,-9.235495866,
89794079,-9.153219317,
90394039,-9.0764425,
90993999,-9.004511446,
91593959,-8.935889883,
92193919,-8.863590366,
92793879,-8.791573937,
93393839,-8.717853128,
93993799,-8.644564495,
94593759,-8.573244257,
95193719,-8.504846583,
95793679,-8.440255935,
96393639,-8.378328042,
96993599,-8.315518088,
97593559,-8.256906379,
98193519,-8.200630595,
98793479,-8.144798715,
99393439,-8.091903297,
99993399,-8.035946128,
100593359,-7.983737357,
101193319,-7.93394148,
101793279,-7.882770446,
102393239,-7.835909308,
102993199,-7.787169062,
103593159,-7.741124215,
104193119,-7.697788174,
104793079,-7.654797465,
105393039,-7.613038862,
105992999,-7.571376405,
106592959,-7.532594651,
107192919,-7.492923783,
107792879,-7.454192584,
108392839,-7.414242298,
108992799,-7.376322093,
109592759,-7.340349456,
110192719,-7.30389261,
110792679,-7.269869702,
111392639,-7.236629459,
111992599,-7.204980453,
112592559,-7.173532791,
113192519,-7.142572339,
113792479,-7.112832904,
114392439,-7.081657122,
114992399,-7.052619097,
115592359,-7.023965083,
116192319,-6.998359205,
116792279,-6.971195891,
117392239,-6.944689548,
117992199,-6.919967026,
118592159,-6.895862862,
119192119,-6.874059017,
119792079,-6.852085507,
120392039,-6.830226267,
120991999,-6.809690364,
121591959,-6.788358069,
122191919,-6.769622794,
122791879,-6.751032277,
123391839,-6.732344621,
123991799,-6.713373926,
124591759,-6.694571429,
125191719,-6.675565723,
125791679,-6.660548007,
126391639,-6.642551707,
126991599,-6.625741466,
127591559,-6.609674332,
128191519,-6.594784495,
128791479,-6.580208289,
129391439,-6.565160669,
129991399,-6.551428572,
130591359,-6.537456611,
131191319,-6.524833288,
131791279,-6.510868391,
132391239,-6.498714263,
132991199,-6.485995941,
133591159,-6.474421934,
134191119,-6.46412214,
134791079,-6.454609314,
135391039,-6.444603445,
135990999,-6.435323477,
136590959,-6.426578058,
137190919,-6.417425142,
137790879,-6.410006194,
138390839,-6.402113448,
138990799,-6.393853589,
139590759,-6.385620383,
140190719,-6.378015249,
140790679,-6.369581721,
141390639,-6.359944812,
141990599,-6.351990887,
142590559,-6.342897269,
143190519,-6.335680145,
143790479,-6.327478391,
144390438,-6.316987555,
144990398,-6.30726173,
145590358,-6.299544381,
146190318,-6.291589043,
146790278,-6.283672533,
147390238,-6.276176734,
147990198,-6.268414769,
148590158,-6.263120627,
149190118,-6.256973607,
149790078,-6.251144932,
150390038,-6.24315819,
150989998,-6.236707452,
151589958,-6.229536383,
152189918,-6.223235895,
152789878,-6.216876117,
153389838,-6.211242226,
153989798,-6.205064973,
154589758,-6.198930535,
155189718,-6.193322734,
155789678,-6.187788229,
156389638,-6.183345562,
156989598,-6.1788901,
157589558,-6.174311367,
158189518,-6.171114368,
158789478,-6.165774834,
159389438,-6.163072616,
159989398,-6.160409282,
160589358,-6.156812234,
161189318,-6.153690152,
161789278,-6.151094463,
162389238,-6.147875344,
162989198,-6.144700046,
163589158,-6.143426047,
164189118,-6.142188943,
164789078,-6.141254571,
165389038,-6.14005785,
165988998,-6.137352668,
166588958,-6.135925043,
167188918,-6.134762919,
167788878,-6.131787331,
168388838,-6.12959537,
168988798,-6.127971144,
169588758,-6.126789286,
170188718,-6.124027737,
170788678,-6.121461253,
171388638,-6.117876279,
171988598,-6.114509864,
172588558,-6.111319049,
173188518,-6.108151231,
173788478,-6.105378313,
174388438,-6.102067774,
174988398,-6.099287008,
175588358,-6.095795535,
176188318,-6.094654345,
176788278,-6.090861258,
177388238,-6.088673269,
177988198,-6.084932332,
