Frequency,S12_Magnitude,
1000000,-3.375049343,
1599959,-3.233897518,
2199919,-3.107070129,
2799879,-2.95281587,
3399839,-2.916198809,
3999799,-2.942125532,
4599759,-2.889423892,
5199719,-2.892279895,
5799679,-2.932320005,
6399639,-3.055319182,
6999599,-3.136603361,
7599559,-3.212825945,
8199519,-3.348339908,
8799479,-3.489926773,
9399439,-3.635026979,
9999399,-3.778592546,
10599359,-3.934692914,
11199319,-4.098872181,
11799279,-4.292040149,
12399239,-4.420250054,
12999199,-4.610066508,
13599159,-4.785979292,
14199119,-4.962255371,
14799079,-5.145300172,
15399039,-5.373930435,
15998999,-5.548819157,
16598959,-5.749402776,
17198919,-5.963608352,
17798879,-6.160902954,
18398839,-6.376551775,
18998799,-6.598172772,
19598759,-6.795655825,
20198719,-6.965910455,
20798679,-7.208542963,
21398639,-7.434470164,
21998599,-7.640885397,
22598559,-7.88632133,
23198519,-8.088697026,
23798479,-8.379502766,
24398439,-8.54883418,
24998399,-8.843845608,
25598359,-9.054707388,
26198319,-9.30850726,
26798279,-9.600103758,
27398239,-9.842894783,
27998199,-10.08834384,
28598159,-10.35707463,
29198119,-10.64369753,
29798079,-10.91247343,
30398039,-11.21210858,
30997999,-11.47334937,
31597959,-11.81418058,
32197919,-12.13084682,
32797879,-12.43962247,
33397839,-12.76536681,
33997799,-13.09855094,
34597759,-13.4678443,
35197719,-13.79413978,
35797679,-14.15275881,
36397639,-14.49831431,
36997599,-14.94350891,
37597559,-15.42654095,
38197519,-15.68593886,
38797479,-16.11239901,
39397439,-16.6527029,
39997399,-17.2439179,
40597359,-17.66380416,
41197319,-18.27600863,
41797279,-18.87092517,
42397239,-19.40180419,
42997199,-20.0235761,
43597159,-20.83850643,
44197119,-21.44695914,
44797079,-22.35651989,
45397039,-22.95207121,
45996999,-23.77748771,
46596959,-24.71130065,
47196919,-25.72063653,
47796879,-26.73470749,
48396839,-27.37106835,
48996799,-28.13025657,
49596759,-28.9598358,
50196719,-28.89322842,
50796679,-28.10596713,
51396639,-27.95199401,
51996599,-27.27854231,
52596559,-26.78982383,
53196519,-25.6188407,
53796479,-24.68444353,
54396439,-23.77726609,
54996399,-22.84677411,
55596359,-22.13025567,
56196319,-21.3770631,
56796279,-20.67609155,
57396239,-20.02824558,
57996199,-19.43132492,
58596159,-18.85042549,
59196119,-18.32802835,
59796079,-17.84874468,
60396039,-17.51518431,
60995999,-17.00654667,
61595959,-16.62710877,
62195919,-16.16817539,
62795879,-15.84795529,
63395839,-15.41940715,
63995799,-15.19554462,
64595759,-14.8001877,
65195719,-14.48104705,
65795679,-14.1768091,
66395639,-13.88413348,
66995599,-13.68831838,
67595559,-13.33483305,
68195519,-12.99046092,
68795479,-12.8636368,
69395439,-12.58574234,
69995399,-12.3492443,
70595359,-12.1249372,
71195319,-11.93131196,
71795279,-11.71223172,
72395239,-11.49267156,
72995199,-11.31412948,
73595159,-11.13583998,
74195119,-10.94049163,
74795079,-10.77129536,
75395039,-10.57095723,
75994999,-10.43097465,
76594959,-10.27653665,
77194919,-10.12629133,
77794879,-9.965004288,
78394839,-9.80632965,
78994799,-9.669498898,
79594759,-9.500567136,
80194719,-9.424701999,
80794679,-9.284795062,
81394639,-9.178787507,
81994599,-9.023762486,
82594559,-8.929484088,
83194519,-8.816845127,
83794479,-8.707192038,
84394439,-8.587307673,
84994399,-8.496314224,
85594359,-8.43843988,
86194319,-8.285754432,
86794279,-8.206089182,
87394239,-8.112768566,
87994199,-8.025462142,
88594159,-7.944953073,
89194119,-7.873218879,
89794079,-7.747931446,
90394039,-7.728672645,
90993999,-7.6444145,
91593959,-7.590734648,
92193919,-7.481375097,
92793879,-7.438874789,
93393839,-7.381683993,
93993799,-7.289593094,
94593759,-7.248900866,
95193719,-7.17515053,
95793679,-7.106126575,
96393639,-7.05698806,
96993599,-7.001570045,
97593559,-6.949201372,
98193519,-6.897430912,
98793479,-6.84769208,
99393439,-6.798990528,
99993399,-6.751091727,
100593359,-6.705263749,
101193319,-6.659812439,
101793279,-6.574362824,
102393239,-6.599807688,
102993199,-6.535091056,
103593159,-6.496920904,
104193119,-6.458434973,
104793079,-6.447831395,
105393039,-6.379381535,
105992999,-6.352684129,
106592959,-6.343418622,
107192919,-6.286871883,
107792879,-6.255115537,
108392839,-6.221139539,
108992799,-6.194487278,
109592759,-6.143699995,
110192719,-6.143759392,
110792679,-6.104410554,
111392639,-6.071566063,
111992599,-6.053015574,
112592559,-6.065281275,
113192519,-6.064441285,
113792479,-5.98012727,
114392439,-5.959100667,
114992399,-5.956157619,
115592359,-5.933363566,
116192319,-5.894847745,
116792279,-5.906475656,
117392239,-5.855749023,
117992199,-5.854757087,
118592159,-5.821107071,
119192119,-5.803532442,
119792079,-5.781999744,
120392039,-5.796968709,
120991999,-5.718387847,
121591959,-5.733129466,
122191919,-5.729948727,
122791879,-5.691753817,
123391839,-5.703870159,
123991799,-5.668617683,
124591759,-5.655754562,
125191719,-5.680125746,
125791679,-5.655574909,
126391639,-5.645811739,
126991599,-5.630627606,
127591559,-5.626749633,
128191519,-5.627484384,
128791479,-5.608986629,
129391439,-5.611282447,
129991399,-5.59352305,
130591359,-5.604256028,
131191319,-5.57848913,
131791279,-5.627885734,
132391239,-5.565266391,
132991199,-5.542479562,
133591159,-5.551670877,
134191119,-5.573926385,
134791079,-5.542427125,
135391039,-5.533743601,
135990999,-5.534556912,
136590959,-5.526254295,
137190919,-5.533091708,
137790879,-5.526351668,
138390839,-5.521681976,
138990799,-5.547182073,
139590759,-5.528702348,
140190719,-5.515820598,
140790679,-5.512262053,
141390639,-5.519840454,
141990599,-5.494637437,
142590559,-5.499784461,
143190519,-5.494108678,
143790479,-5.48961839,
144390438,-5.500827086,
144990398,-5.477125139,
145590358,-5.471508137,
146190318,-5.488852328,
146790278,-5.459931532,
147390238,-5.473820692,
147990198,-5.463099485,
148590158,-5.48038717,
149190118,-5.476513999,
149790078,-5.476966929,
150390038,-5.455306531,
150989998,-5.449048044,
151589958,-5.46214225,
152189918,-5.412905287,
152789878,-5.425295931,
153389838,-5.445361546,
153989798,-5.419559544,
154589758,-5.417515953,
155189718,-5.415151651,
155789678,-5.441510191,
