Frequency,S12_Magnitude,
1000000,-3.362851412,
1599959,-3.170096875,
2199919,-2.972538984,
2799879,-2.814147417,
3399839,-2.654207517,
3999799,-2.538536304,
4599759,-2.462325659,
5199719,-2.381144198,
5799679,-2.335127611,
6399639,-2.310349789,
6999599,-2.287404364,
7599559,-2.280214969,
8199519,-2.279208093,
8799479,-2.285665169,
9399439,-2.291116754,
9999399,-2.303240421,
10599359,-2.31647111,
11199319,-2.335192202,
11799279,-2.346199654,
12399239,-2.360591644,
12999199,-2.364122198,
13599159,-2.392243357,
14199119,-2.404299367,
14799079,-2.419067395,
15399039,-2.436770116,
15998999,-2.45441725,
16598959,-2.467087391,
17198919,-2.482981109,
17798879,-2.499360423,
18398839,-2.515524753,
18998799,-2.526089982,
19598759,-2.539779759,
20198719,-2.551400399,
20798679,-2.567004967,
21398639,-2.576308268,
21998599,-2.58778858,
22598559,-2.600297244,
23198519,-2.612979936,
23798479,-2.620465856,
24398439,-2.632356539,
24998399,-2.642069361,
25598359,-2.632185815,
26198319,-2.646818614,
26798279,-2.659498961,
27398239,-2.671078662,
27998199,-2.682987396,
28598159,-2.694782379,
29198119,-2.705201823,
29798079,-2.71558121,
30398039,-2.73597317,
30997999,-2.749840677,
31597959,-2.753692429,
32197919,-2.763040583,
32797879,-2.783083363,
33397839,-2.779871888,
33997799,-2.778560839,
34597759,-2.796747768,
35197719,-2.804248375,
35797679,-2.811685924,
36397639,-2.815418008,
36997599,-2.837012804,
37597559,-2.823263732,
38197519,-2.827558036,
38797479,-2.831662687,
39397439,-2.835374331,
39997399,-2.846643079,
40597359,-2.84428988,
41197319,-2.883184796,
41797279,-2.856383762,
42397239,-2.861720924,
42997199,-2.867806843,
43597159,-2.87500157,
44197119,-2.880144917,
44797079,-2.886712433,
45397039,-2.892700814,
45996999,-2.899655967,
46596959,-2.905252757,
47196919,-2.91202305,
47796879,-2.918211502,
48396839,-2.92326271,
48996799,-2.928849005,
49596759,-2.938351394,
50196719,-2.937743109,
50796679,-2.94194777,
51396639,-2.945405275,
51996599,-2.950111089,
52596559,-2.953980615,
53196519,-2.94691761,
53796479,-2.944358301,
54396439,-2.964719603,
54996399,-2.966805684,
55596359,-2.968744501,
56196319,-2.970833331,
56796279,-2.972650572,
57396239,-2.974723258,
57996199,-2.975170473,
58596159,-2.977387566,
59196119,-2.967416322,
59796079,-2.984658786,
60396039,-2.992581222,
60995999,-3.005975444,
61595959,-3.015458279,
62195919,-3.024169183,
62795879,-3.020833336,
63395839,-3.014684699,
63995799,-3.010977629,
64595759,-3.009901231,
65195719,-3.011156305,
65795679,-3.011108016,
66395639,-3.013227966,
66995599,-3.014667607,
67595559,-3.016451539,
68195519,-3.005848787,
68795479,-3.01937346,
69395439,-3.020888076,
69995399,-3.020333007,
70595359,-3.020921278,
71195319,-3.022081985,
71795279,-3.021068997,
72395239,-3.031905437,
72995199,-3.021670226,
73595159,-3.021472258,
74195119,-3.01924983,
74795079,-3.018804795,
75395039,-3.017797284,
75994999,-3.016090858,
76594959,-3.01611417,
77194919,-3.014130259,
77794879,-3.013199593,
78394839,-3.013286559,
78994799,-3.014700216,
79594759,-3.007666348,
80194719,-3.006258367,
80794679,-3.00361199,
81394639,-3.003035266,
81994599,-2.999781403,
82594559,-2.996978012,
83194519,-2.995371964,
83794479,-2.992806378,
84394439,-2.98976991,
84994399,-2.987586698,
85594359,-2.96795241,
86194319,-2.98157671,
86794279,-2.978799021,
87394239,-2.97598961,
87994199,-2.973110174,
88594159,-2.969898216,
89194119,-2.966782982,
89794079,-2.963416432,
90394039,-2.960460039,
90993999,-2.957001546,
91593959,-2.953301587,
92193919,-2.950118499,
92793879,-2.947825941,
93393839,-2.941261541,
93993799,-2.93989631,
94593759,-2.936018405,
95193719,-2.932406289,
95793679,-2.929130998,
96393639,-2.925704324,
96993599,-2.921938449,
97593559,-2.918494808,
98193519,-2.914193365,
98793479,-2.906976986,
99393439,-2.907457841,
99993399,-2.903853211,
100593359,-2.899984196,
101193319,-2.896448969,
101793279,-2.892622094,
102393239,-2.888841758,
102993199,-2.869675796,
103593159,-2.882151196,
104193119,-2.878983498,
104793079,-2.890092254,
105393039,-2.871997419,
105992999,-2.868112544,
106592959,-2.86551126,
107192919,-2.862053791,
107792879,-2.857882012,
108392839,-2.854366725,
108992799,-2.851303211,
109592759,-2.848646877,
110192719,-2.85781955,
110792679,-2.858602087,
111392639,-2.838354676,
111992599,-2.834027029,
112592559,-2.833135293,
113192519,-2.829991331,
113792479,-2.826455771,
114392439,-2.823560279,
114992399,-2.821223387,
115592359,-2.819372928,
116192319,-2.81607649,
116792279,-2.812901964,
117392239,-2.810130264,
117992199,-2.808267046,
118592159,-2.805525006,
119192119,-2.802513929,
119792079,-2.800670598,
120392039,-2.79879548,
120991999,-2.793163756,
121591959,-2.785776413,
122191919,-2.791984985,
122791879,-2.792896359,
123391839,-2.789710395,
123991799,-2.788494739,
124591759,-2.786677424,
125191719,-2.783629645,
125791679,-2.782430445,
126391639,-2.78070361,
126991599,-2.762917932,
127591559,-2.777412086,
128191519,-2.77577053,
128791479,-2.774774647,
129391439,-2.775240176,
129991399,-2.772812919,
130591359,-2.772235987,
131191319,-2.771198225,
131791279,-2.757798549,
132391239,-2.769910925,
132991199,-2.769086924,
133591159,-2.767443305,
134191119,-2.767095789,
134791079,-2.765952866,
135391039,-2.765428066,
135990999,-2.765330874,
136590959,-2.765158417,
137190919,-2.764589574,
137790879,-2.763833209,
138390839,-2.751113611,
138990799,-2.764077084,
139590759,-2.763382289,
140190719,-2.76272909,
140790679,-2.762511789,
141390639,-2.750909629,
141990599,-2.762467813,
142590559,-2.76212624,
143190519,-2.762535346,
143790479,-2.762320223,
144390438,-2.762454845,
144990398,-2.763161374,
145590358,-2.763573707,
146190318,-2.762935671,
146790278,-2.763461362,
147390238,-2.763987538,
147990198,-2.76421419,
148590158,-2.763724416,
149190118,-2.756978716,
149790078,-2.764998056,
150390038,-2.764862234,
150989998,-2.765077574,
151589958,-2.765060609,
152189918,-2.752004411,
152789878,-2.766249104,
153389838,-2.766237985,
153989798,-2.767282894,
154589758,-2.768497346,
