Frequency,S12_Magnitude,
1000000,-3.465115027,
1599959,-3.171793088,
2199919,-3.011474372,
2799879,-2.826889028,
3399839,-2.690918409,
3999799,-2.586120664,
4599759,-2.508462563,
5199719,-2.427684125,
5799679,-2.37122493,
6399639,-2.376020337,
6999599,-2.327323209,
7599559,-2.377721474,
8199519,-2.350176099,
8799479,-2.315556667,
9399439,-2.34069464,
9999399,-2.343313478,
10599359,-2.34018815,
11199319,-2.394026493,
11799279,-2.39825786,
12399239,-2.439790511,
12999199,-2.426823057,
13599159,-2.444610512,
14199119,-2.457212399,
14799079,-2.490844617,
15399039,-2.479345974,
15998999,-2.532483221,
16598959,-2.521693738,
17198919,-2.538544177,
17798879,-2.552674504,
18398839,-2.552371259,
18998799,-2.60591695,
19598759,-2.600320422,
20198719,-2.607968265,
20798679,-2.621723623,
21398639,-2.651422937,
21998599,-2.663702093,
22598559,-2.660899991,
23198519,-2.668220471,
23798479,-2.715610842,
24398439,-2.698014631,
24998399,-2.685347783,
25598359,-2.683650974,
26198319,-2.704083884,
26798279,-2.708877752,
27398239,-2.727903324,
27998199,-2.748213852,
28598159,-2.737830802,
29198119,-2.779247038,
29798079,-2.760143908,
30398039,-2.794731188,
30997999,-2.813182241,
31597959,-2.780398162,
32197919,-2.82211935,
32797879,-2.825046578,
33397839,-2.839768701,
33997799,-2.854421769,
34597759,-2.856460351,
35197719,-2.863383856,
35797679,-2.869262216,
36397639,-2.856950008,
36997599,-2.880007586,
37597559,-2.88281336,
38197519,-2.887205842,
38797479,-2.898121475,
39397439,-2.903204648,
39997399,-2.899309426,
40597359,-2.934321439,
41197319,-2.927540969,
41797279,-2.94653844,
42397239,-2.943800951,
42997199,-2.929197934,
43597159,-2.945683117,
44197119,-2.933628381,
44797079,-2.942727799,
45397039,-2.954643041,
45996999,-2.962993519,
46596959,-2.97104997,
47196919,-2.989962165,
47796879,-2.980685288,
48396839,-2.994948194,
48996799,-2.995810822,
49596759,-2.991929408,
50196719,-3.001070676,
50796679,-2.973792995,
51396639,-2.971352009,
51996599,-3.017488954,
52596559,-3.018327405,
53196519,-3.026476758,
53796479,-3.025437407,
54396439,-3.041651171,
54996399,-3.030623706,
55596359,-3.033781482,
56196319,-3.034819026,
56796279,-3.013090773,
57396239,-3.030275819,
57996199,-3.039701181,
58596159,-3.041822863,
59196119,-3.045333176,
59796079,-3.059902553,
60396039,-3.040520179,
60995999,-3.093175186,
61595959,-3.079870221,
62195919,-3.087395742,
62795879,-3.080765001,
63395839,-3.078041277,
63995799,-3.074776221,
64595759,-3.090737057,
65195719,-3.091806495,
65795679,-3.076148047,
66395639,-3.058384448,
66995599,-3.079720992,
67595559,-3.081523267,
68195519,-3.057317955,
68795479,-3.066982189,
69395439,-3.079540414,
69995399,-3.084628947,
70595359,-3.085725743,
71195319,-3.075820349,
71795279,-3.085855438,
72395239,-3.100516902,
72995199,-3.08493561,
73595159,-3.084557725,
74195119,-3.06400326,
74795079,-3.065612924,
75395039,-3.081353857,
75994999,-3.086851713,
76594959,-3.078785439,
77194919,-3.077547198,
77794879,-3.088696909,
78394839,-3.064491368,
78994799,-3.072657166,
79594759,-3.055733891,
80194719,-3.069170396,
80794679,-3.070555258,
81394639,-3.06532613,
81994599,-3.062269653,
82594559,-3.069710767,
83194519,-3.048502867,
83794479,-3.055819712,
84394439,-3.052716506,
84994399,-3.040309673,
85594359,-3.047830768,
86194319,-3.04438512,
86794279,-3.042306537,
87394239,-3.020138566,
87994199,-3.04831531,
88594159,-3.032304782,
89194119,-3.003847712,
89794079,-3.014075161,
90394039,-3.021439475,
90993999,-3.018625824,
91593959,-2.999186595,
92193919,-3.012117545,
92793879,-3.008939821,
93393839,-3.004898015,
93993799,-3.001244877,
94593759,-2.979569744,
95193719,-2.975388943,
95793679,-3.000020741,
96393639,-2.97717165,
96993599,-2.967001793,
97593559,-2.980368056,
98193519,-2.989159345,
98793479,-2.982562399,
99393439,-2.977325901,
99993399,-2.946674452,
100593359,-2.957987452,
101193319,-2.953201459,
101793279,-2.94348664,
102393239,-2.937165918,
102993199,-2.932471193,
103593159,-2.931769807,
104193119,-2.938693059,
104793079,-2.934568753,
105393039,-2.914311261,
105992999,-2.930454451,
106592959,-2.904273086,
107192919,-2.926975662,
107792879,-2.916944773,
108392839,-2.898953656,
108992799,-2.916479132,
109592759,-2.912918194,
110192719,-2.875736322,
110792679,-2.864616548,
111392639,-2.886044429,
111992599,-2.911012765,
112592559,-2.891379002,
113192519,-2.877397449,
113792479,-2.869618688,
114392439,-2.884742807,
114992399,-2.884091014,
115592359,-2.894709601,
