Frequency,S12_Magnitude,
1000000,-3.772571756,
1599959,-3.204866609,
2199919,-3.120529563,
2799879,-2.958210386,
3399839,-2.835425718,
3999799,-2.725433684,
4599759,-2.509045587,
5199719,-2.496712869,
5799679,-2.518746525,
6399639,-2.426183568,
6999599,-2.306860115,
7599559,-2.488605147,
8199519,-2.519825459,
8799479,-2.411114362,
9399439,-2.520284723,
9999399,-2.417339798,
10599359,-2.460566286,
11199319,-2.583800329,
11799279,-2.493043323,
12399239,-2.446655607,
12999199,-2.605196855,
13599159,-2.44888762,
14199119,-2.637637819,
14799079,-2.551074006,
15399039,-2.503218692,
15998999,-2.767397546,
16598959,-2.623696386,
17198919,-2.605703796,
17798879,-2.653797089,
18398839,-2.665667816,
18998799,-2.676634395,
19598759,-2.624301163,
20198719,-2.697896742,
20798679,-2.710898062,
21398639,-2.83137872,
21998599,-2.56658614,
22598559,-2.714518186,
23198519,-2.927627511,
23798479,-2.697351359,
24398439,-2.887370675,
24998399,-2.612348445,
25598359,-2.700995878,
26198319,-2.738059028,
26798279,-2.837563589,
27398239,-2.846582757,
27998199,-2.974773477,
28598159,-2.82089909,
29198119,-2.866321702,
29798079,-2.865243834,
30398039,-2.984250256,
30997999,-2.904095263,
31597959,-2.860374403,
32197919,-2.999883538,
32797879,-2.938757387,
33397839,-2.961751363,
33997799,-2.956667804,
34597759,-3.058913095,
35197719,-2.970891611,
35797679,-3.039186797,
36397639,-2.946260165,
36997599,-2.953175964,
37597559,-3.138043181,
38197519,-3.009115619,
38797479,-2.964923405,
39397439,-3.011585905,
39997399,-3.08820546,
40597359,-3.050918556,
41197319,-3.053016348,
41797279,-3.068947028,
42397239,-3.056025371,
42997199,-3.011343059,
43597159,-3.102969798,
44197119,-3.173541025,
44797079,-3.054150189,
45397039,-3.066169078,
45996999,-3.129495126,
46596959,-3.121156575,
47196919,-3.084839522,
47796879,-3.122349186,
48396839,-3.027655981,
48996799,-3.179108581,
49596759,-3.08447632,
50196719,-3.090721308,
50796679,-3.103859005,
51396639,-3.156627063,
51996599,-3.108527377,
52596559,-3.14027645,
53196519,-3.097569065,
53796479,-3.222075283,
54396439,-3.177746745,
54996399,-3.075576837,
55596359,-3.179180129,
56196319,-3.206683909,
56796279,-3.165408992,
57396239,-3.140536245,
57996199,-3.207328512,
58596159,-3.140030092,
59196119,-3.224150171,
59796079,-3.158647473,
60396039,-3.148971098,
60995999,-3.215198598,
61595959,-3.291410729,
62195919,-3.217344096,
62795879,-3.200800683,
63395839,-3.097965742,
63995799,-3.182432706,
64595759,-3.175356786,
65195719,-3.252678753,
65795679,-3.237810343,
66395639,-3.325040793,
66995599,-3.204799856,
67595559,-3.203066966,
68195519,-3.290852721,
68795479,-3.175257551,
69395439,-3.288177635,
69995399,-3.218278532,
70595359,-3.075676064,
71195319,-3.214092783,
71795279,-3.184395354,
72395239,-3.194296651,
72995199,-3.089491245,
73595159,-3.082197487,
74195119,-3.189531126,
74795079,-3.157603305,
75395039,-3.233992855,
75994999,-3.164882803,
76594959,-3.149005402,
77194919,-3.276387072,
77794879,-3.270582311,
78394839,-3.08055416,
78994799,-3.159837253,
79594759,-3.192212038,
80194719,-3.232477838,
80794679,-3.226222074,
81394639,-3.106788561,
81994599,-3.241681218,
82594559,-3.171367472,
83194519,-3.187970146,
83794479,-3.166530666,
84394439,-3.182095487,
84994399,-3.096035508,
85594359,-3.178780859,
86194319,-3.179255252,
86794279,-3.264316795,
87394239,-3.171930391,
87994199,-3.194441064,
88594159,-3.100109867,
89194119,-3.08112537,
89794079,-3.171207812,
90394039,-3.210917946,
90993999,-3.221467934,
91593959,-3.200077466,
92193919,-3.017305577,
92793879,-2.991568289,
93393839,-3.259542407,
93993799,-3.125199696,
94593759,-3.074631128,
95193719,-3.080441706,
95793679,-3.011343066,
96393639,-3.150911039,
96993599,-3.100923374,
97593559,-3.096750259,
98193519,-3.138926782,
98793479,-3.09779083,
99393439,-3.094233188,
99993399,-3.166433402,
100593359,-2.961609674,
101193319,-3.149253297,
101793279,-3.040268161,
102393239,-3.059572272,
102993199,-3.067566912,
103593159,-3.085390699,
104193119,-3.085113005,
104793079,-3.050004458,
105393039,-3.091355791,
105992999,-3.067567601,
