Frequency,S12_Magnitude,
1000000,-3.408623965,
1599959,-3.196654669,
2199919,-3.080248034,
2799879,-2.963381178,
3399839,-2.734842339,
3999799,-2.604849667,
4599759,-2.56975285,
5199719,-2.569020235,
5799679,-2.480809259,
6399639,-2.418804075,
6999599,-2.444886636,
7599559,-2.579800771,
8199519,-2.440681757,
8799479,-2.380320894,
9399439,-2.395560679,
9999399,-2.430214362,
10599359,-2.562884303,
11199319,-2.550500222,
11799279,-2.520728192,
12399239,-2.592336727,
12999199,-2.556954511,
13599159,-2.589252759,
14199119,-2.6269184,
14799079,-2.579913889,
15399039,-2.642815892,
15998999,-2.69059702,
16598959,-2.700978454,
17198919,-2.678730908,
17798879,-2.672359961,
18398839,-2.690028052,
18998799,-2.577779323,
19598759,-2.700249828,
20198719,-2.683828783,
20798679,-2.72286689,
21398639,-2.689723727,
21998599,-2.809770724,
22598559,-2.732121042,
23198519,-2.738440772,
23798479,-2.811503545,
24398439,-2.816999226,
24998399,-2.805491911,
25598359,-2.731257017,
26198319,-2.804176438,
26798279,-2.775503903,
27398239,-2.903067625,
27998199,-2.806353005,
28598159,-2.874799481,
29198119,-2.86844759,
29798079,-2.865604576,
30398039,-2.88675793,
30997999,-2.906896083,
31597959,-3.003200452,
32197919,-2.945491887,
32797879,-2.950368085,
33397839,-2.962003822,
33997799,-2.920602035,
34597759,-3.018324073,
35197719,-2.966667873,
35797679,-3.003580379,
36397639,-3.046919076,
36997599,-2.995272136,
37597559,-2.99103589,
38197519,-3.030569005,
38797479,-3.009312191,
39397439,-3.007495252,
39997399,-2.912104394,
40597359,-3.011627179,
41197319,-3.062980966,
41797279,-2.990298475,
42397239,-3.037063787,
42997199,-3.092889199,
43597159,-3.036583106,
44197119,-3.047304589,
44797079,-3.041069879,
45397039,-3.112829963,
45996999,-3.113924529,
46596959,-3.032602577,
47196919,-3.096728243,
47796879,-3.154276006,
48396839,-3.089933504,
48996799,-3.079906563,
49596759,-3.153713153,
50196719,-3.164416699,
50796679,-3.094830354,
51396639,-3.127521726,
51996599,-3.079464272,
52596559,-3.197899283,
53196519,-3.194421153,
53796479,-3.195439332,
54396439,-3.157508901,
54996399,-3.216176548,
55596359,-3.169711977,
56196319,-3.187484807,
56796279,-3.187684526,
57396239,-3.232157176,
57996199,-3.15818204,
58596159,-3.1623798,
59196119,-3.15509494,
59796079,-3.170650634,
60396039,-3.140457552,
60995999,-3.158396084,
61595959,-3.205554772,
62195919,-3.232445631,
62795879,-3.166777425,
63395839,-3.175650523,
63995799,-3.231223019,
64595759,-3.244191609,
65195719,-3.192681099,
65795679,-3.148653448,
66395639,-3.211644885,
66995599,-3.229970292,
67595559,-3.201718138,
68195519,-3.184288783,
68795479,-3.214553156,
69395439,-3.220657755,
69995399,-3.186934564,
70595359,-3.197265936,
71195319,-3.174908452,
71795279,-3.217106822,
72395239,-3.224287594,
72995199,-3.181673536,
73595159,-3.136527459,
74195119,-3.243719915,
74795079,-3.180968283,
75395039,-3.255594247,
75994999,-3.188772507,
76594959,-3.195788832,
77194919,-3.183965936,
77794879,-3.18609074,
78394839,-3.166493453,
78994799,-3.150619319,
79594759,-3.183578166,
80194719,-3.191840376,
80794679,-3.172014074,
81394639,-3.132335261,
81994599,-3.179293385,
82594559,-3.152546398,
83194519,-3.154192643,
83794479,-3.172715333,
84394439,-3.099656083,
84994399,-3.160057349,
85594359,-3.158609829,
86194319,-3.097474117,
86794279,-3.121799501,
87394239,-3.260967433,
87994199,-3.106233014,
88594159,-3.135734364,
89194119,-3.207404993,
89794079,-3.139486018,
90394039,-3.184934098,
90993999,-3.066896938,
91593959,-3.184809728,
92193919,-3.222936455,
92793879,-3.121212968,
93393839,-3.10922614,
93993799,-3.134429728,
94593759,-3.176905545,
95193719,-3.11878614,
95793679,-3.090433219,
96393639,-3.06011508,
96993599,-3.069406046,
97593559,-3.066714496,
98193519,-3.133318692,
98793479,-3.027580831,
99393439,-3.098539988,
99993399,-3.153877546,
100593359,-3.113823256,
101193319,-3.124496681,
101793279,-3.078316374,
102393239,-3.108959631,
102993199,-3.087811528,
103593159,-3.089481568,
104193119,-2.984614684,
104793079,-3.042475632,
105393039,-3.109222819,
105992999,-2.924464611,
106592959,-3.117511688,
107192919,-3.106487953,
107792879,-3.006351742,
108392839,-2.951814926,
108992799,-3.01647294,
109592759,-3.127913377,
110192719,-3.000531434,
110792679,-3.061046792,
111392639,-3.011932969,
111992599,-2.962222601,
112592559,-3.005197926,
113192519,-2.986480206,
113792479,-2.986537674,
114392439,-3.030289108,
114992399,-3.050097742,
115592359,-2.972546859,
116192319,-2.900610502,
116792279,-3.030328161,
117392239,-2.918809654,
117992199,-2.888796134,
118592159,-2.90379049,
119192119,-2.85225933,
119792079,-2.971722504,
120392039,-2.840463667,
120991999,-2.884289256,
121591959,-2.889392589,
122191919,-2.878786843,
122791879,-2.902562171,
123391839,-2.914989041,
123991799,-2.891113373,
124591759,-2.891230653,
125191719,-2.995187417,
125791679,-2.957842283,
126391639,-2.94296166,
126991599,-2.910007979,
127591559,-3.002025816,
128191519,-2.886326495,
128791479,-2.87166238,
129391439,-2.843887734,
129991399,-2.947424171,
130591359,-2.899686504,
131191319,-2.942515553,
131791279,-2.964256138,
132391239,-2.94502053,
132991199,-2.887980341,
133591159,-2.936529869,
134191119,-3.003001656,
134791079,-2.951522229,
135391039,-2.808208152,
135990999,-2.848459601,
136590959,-2.882661843,
137190919,-2.885537999,
137790879,-2.890949144,
