Frequency,S12_Magnitude,
1000000,-3.505919657,
1599959,-3.168326091,
2199919,-3.082395555,
2799879,-2.891022444,
3399839,-2.880326524,
3999799,-2.57952925,
4599759,-2.563593068,
5199719,-2.643309138,
5799679,-2.417322422,
6399639,-2.355526635,
6999599,-2.455801275,
7599559,-2.463306897,
8199519,-2.426495982,
8799479,-2.36699553,
9399439,-2.440451018,
9999399,-2.419402077,
10599359,-2.495705118,
11199319,-2.523356491,
11799279,-2.427464593,
12399239,-2.480194862,
12999199,-2.509131618,
13599159,-2.536039466,
14199119,-2.56053861,
14799079,-2.56588398,
15399039,-2.602930881,
15998999,-2.546005401,
16598959,-2.633916485,
17198919,-2.557154434,
17798879,-2.680195889,
18398839,-2.614188352,
18998799,-2.700251377,
19598759,-2.656535039,
20198719,-2.708425974,
20798679,-2.70683003,
21398639,-2.702197964,
21998599,-2.795249332,
22598559,-2.69591441,
23198519,-2.810982476,
23798479,-2.791745628,
24398439,-2.816196847,
24998399,-2.76782928,
25598359,-2.799456841,
26198319,-2.796753716,
26798279,-2.793103333,
27398239,-2.819385956,
27998199,-2.840569384,
28598159,-2.894369907,
29198119,-2.893908584,
29798079,-2.848445608,
30398039,-2.937534747,
30997999,-2.910323121,
31597959,-2.952529714,
32197919,-2.936004281,
32797879,-2.923370869,
33397839,-2.948066607,
33997799,-2.957489706,
34597759,-2.933420359,
35197719,-2.924335982,
35797679,-2.939785449,
36397639,-2.898497093,
36997599,-2.991469817,
37597559,-2.953345121,
38197519,-2.954995391,
38797479,-2.984681152,
39397439,-3.007708555,
39997399,-2.964977365,
40597359,-3.020393058,
41197319,-3.035938958,
41797279,-2.979341823,
42397239,-2.954104466,
42997199,-2.961574141,
43597159,-3.049896044,
44197119,-3.048769243,
44797079,-3.081684612,
45397039,-3.029010493,
45996999,-3.066042637,
46596959,-3.060384276,
47196919,-3.076755789,
47796879,-3.076750253,
48396839,-3.064138111,
48996799,-2.998736768,
49596759,-3.10430581,
50196719,-3.111613966,
50796679,-3.114799716,
51396639,-3.201337016,
51996599,-3.168375511,
52596559,-3.213815358,
53196519,-3.070386832,
53796479,-3.207198095,
54396439,-3.145196056,
54996399,-3.094783166,
55596359,-3.146725734,
56196319,-3.098040695,
56796279,-3.161722777,
57396239,-3.174967496,
57996199,-3.110554513,
58596159,-3.068416959,
59196119,-3.13339806,
59796079,-3.166058873,
60396039,-3.150873421,
60995999,-3.164174963,
61595959,-3.196028162,
62195919,-3.189740981,
62795879,-3.201389853,
63395839,-3.21443367,
63995799,-3.167270649,
64595759,-3.144227035,
65195719,-3.16147937,
65795679,-3.195994189,
66395639,-3.150921107,
66995599,-3.1735553,
67595559,-3.234580217,
68195519,-3.252428336,
68795479,-3.180180047,
69395439,-3.235368012,
69995399,-3.211349698,
70595359,-3.245578652,
71195319,-3.191330639,
71795279,-3.097833111,
72395239,-3.115478021,
72995199,-3.150843939,
73595159,-3.20891369,
74195119,-3.147431472,
74795079,-3.23347231,
75395039,-3.139869531,
75994999,-3.190718948,
76594959,-3.167449218,
77194919,-3.185498337,
77794879,-3.148223323,
78394839,-3.144968399,
78994799,-3.263016778,
79594759,-3.186711546,
80194719,-3.136006208,
80794679,-3.159351479,
81394639,-3.191433494,
81994599,-3.140904134,
82594559,-3.079825755,
83194519,-3.163716429,
83794479,-3.177408893,
84394439,-3.113346455,
84994399,-3.184322014,
85594359,-3.156992321,
86194319,-3.135552033,
86794279,-3.234916842,
